date,close
2010-02-11,0.20605531334877014
2010-02-12,0.2068985253572464
2010-02-16,0.21491293609142303
2010-02-17,0.21856001019477844
2010-02-18,0.2227034866809845
2010-02-19,0.2227034866809845
2010-02-22,0.22114010155200958
2010-02-23,0.21250632405281067
2010-02-24,0.21893256902694702
2010-02-25,0.21880775690078735
2010-02-26,0.22153733670711517
2010-03-01,0.23104001581668854
2010-03-02,0.2324291318655014
2010-03-03,0.23372001945972443
2010-03-04,0.23630009591579437
2010-03-05,0.24674499034881592
2010-03-08,0.24806080758571625
2010-03-09,0.25245192646980286
2010-03-10,0.2586294710636139
2010-03-11,0.26101136207580566
2010-03-12,0.2616068124771118
2010-03-15,0.25984516739845276
2010-03-16,0.26475849747657776
2010-03-17,0.26659443974494934
2010-03-18,0.26929834485054016
2010-03-19,0.2645346224308014
2010-03-22,0.27168023586273193
2010-03-23,0.27736228704452515
2010-03-24,0.27341702580451965
2010-03-25,0.27170491218566895
2010-03-26,0.27311971783638
2010-03-29,0.27686595916748047
2010-03-30,0.2797689139842987
2010-03-31,0.27599799633026123
2010-04-01,0.2754520773887634
2010-04-05,0.2834160327911377
2010-04-06,0.2855749726295471
2010-04-07,0.2839620113372803
2010-04-08,0.28497952222824097
2010-04-09,0.2901148200035095
2010-04-12,0.29128095507621765
2010-04-13,0.29567307233810425
2010-04-14,0.3060932755470276
2010-04-15,0.3101871609687805
2010-04-16,0.29914578795433044
2010-04-19,0.29867517948150635
2010-04-20,0.30309125781059265
2010-04-21,0.30842554569244385
2010-04-22,0.31299108266830444
2010-04-23,0.3171345591545105
2010-04-26,0.3147774934768677
2010-04-27,0.2953501045703888
2010-04-28,0.2960446774959564
2010-04-29,0.31115514039993286
2010-04-30,0.2928195893764496
2010-05-03,0.30477845668792725
2010-05-04,0.2778339087963104
2010-05-05,0.2732684314250946
2010-05-06,0.24649730324745178
2010-05-07,0.22855903208255768
2010-05-10,0.26264914870262146
2010-05-11,0.2624756693840027
2010-05-12,0.27661824226379395
2010-05-13,0.2641134560108185
2010-05-14,0.2478615790605545
2010-05-17,0.2512114346027374
2010-05-18,0.24160970747470856
2010-05-19,0.23523303866386414
2010-05-20,0.21143925189971924
2010-05-21,0.21307700872421265
2010-05-24,0.21483862400054932
2010-05-25,0.21332474052906036
2010-05-26,0.2067250907421112
2010-05-27,0.22910499572753906
2010-05-28,0.22590377926826477
2010-06-01,0.21965187788009644
2010-06-02,0.23510916531085968
2010-06-03,0.241212397813797
2010-06-04,0.2173938900232315
2010-06-07,0.20479005575180054
2010-06-08,0.2036486715078354
2010-06-09,0.19915740191936493
2010-06-10,0.21568185091018677
2010-06-11,0.22131440043449402
2010-06-14,0.2214382439851761
2010-06-15,0.23761487007141113
2010-06-16,0.2424032986164093
2010-06-17,0.24483470618724823
2010-06-18,0.2455044835805893
2010-06-21,0.23905350267887115
2010-06-22,0.23339711129665375
2010-06-23,0.2302711457014084
2010-06-24,0.21910595893859863
2010-06-25,0.2189573347568512
2010-06-28,0.21699656546115875
2010-06-29,0.19278165698051453
2010-06-30,0.18325427174568176
2010-07-01,0.18146786093711853
2010-07-02,0.18047510087490082
2010-07-06,0.18141832947731018
2010-07-07,0.19856195151805878
2010-07-08,0.2019118368625641
2010-07-09,0.2075691968202591
2010-07-12,0.20992626249790192
2010-07-13,0.21709661185741425
2010-07-14,0.22056932747364044
2010-07-15,0.22133919596672058
2010-07-16,0.20352481305599213
2010-07-19,0.2081151157617569
2010-07-20,0.21468998491764069
2010-07-21,0.20717188715934753
2010-07-22,0.22114010155200958
2010-07-23,0.2268965095281601
2010-07-26,0.2318831831216812
2010-07-27,0.23183366656303406
2010-07-28,0.22709470987319946
2010-07-29,0.22168593108654022
2010-07-30,0.22319990396499634
2010-08-02,0.23520821332931519
2010-08-03,0.23277685046195984
2010-08-04,0.23950034379959106
2010-08-05,0.23808647692203522
2010-08-06,0.23696987330913544
2010-08-09,0.2411133348941803
2010-08-10,0.2360018789768219
2010-08-11,0.2165755033493042
2010-08-12,0.2104712724685669
2010-08-13,0.20627820491790771
2010-08-16,0.20744436979293823
2010-08-17,0.21533499658107758
2010-08-18,0.21727000176906586
2010-08-19,0.20928029716014862
2010-08-20,0.2085609883069992
2010-08-23,0.20280547440052032
2010-08-24,0.19116869568824768
2010-08-25,0.1969004124403
2010-08-26,0.19047413766384125
2010-08-27,0.19677558541297913
2010-08-30,0.1903998702764511
2010-08-31,0.18945661187171936
2010-09-01,0.20533597469329834
2010-09-02,0.2123824506998062
2010-09-03,0.22319990396499634
2010-09-07,0.2177664041519165
2010-09-08,0.22545790672302246
2010-09-09,0.22831042110919952
2010-09-10,0.23076751828193665
2010-09-13,0.24094000458717346
2010-09-14,0.24399159848690033
2010-09-15,0.2481350600719452
2010-09-16,0.25163352489471436
2010-09-17,0.2543126046657562
2010-09-20,0.2675614058971405
2010-09-21,0.2667182385921478
2010-09-22,0.2654530704021454
2010-09-23,0.26465845108032227
2010-09-24,0.2796451151371002
2010-09-27,0.2764438986778259
2010-09-28,0.2771383821964264
2010-09-29,0.27490612864494324
2010-09-30,0.2711837887763977
2010-10-01,0.2703406810760498
2010-10-04,0.26096177101135254
2010-10-05,0.2803892493247986
2010-10-06,0.27324366569519043
2010-10-07,0.2759226858615875
2010-10-08,0.2814810276031494
2010-10-11,0.2820517122745514
2010-10-12,0.28790733218193054
2010-10-13,0.29490330815315247
2010-10-14,0.29326653480529785
2010-10-15,0.31197354197502136
2010-10-18,0.31197354197502136
2010-10-19,0.29956793785095215
2010-10-20,0.30579590797424316
2010-10-21,0.30792921781539917
2010-10-22,0.3139333724975586
2010-10-25,0.3186970353126526
2010-10-26,0.32060733437538147
2010-10-27,0.3239075839519501
2010-10-28,0.3257683515548706
2010-10-29,0.32420483231544495
2010-11-01,0.32494986057281494
2010-11-02,0.3347993493080139
2010-11-03,0.3396373689174652
2010-11-04,0.3516714870929718
2010-11-05,0.35209256410598755
2010-11-08,0.352986216545105
2010-11-09,0.3472793400287628
2010-11-10,0.3525889813899994
2010-11-11,0.3466590940952301
2010-11-12,0.32901906967163086
2010-11-15,0.32549577951431274
2010-11-16,0.30934393405914307
2010-11-17,0.3122708201408386
2010-11-18,0.3267858326435089
2010-11-19,0.32755473256111145
2010-11-22,0.3361893892288208
2010-11-23,0.3203100860118866
2010-11-24,0.3390171527862549
2010-11-26,0.33688393235206604
2010-11-29,0.3321945369243622
2010-11-30,0.319566011428833
2010-12-01,0.3398860692977905
2010-12-02,0.3502070903778076
2010-12-03,0.3531349003314972
2010-12-06,0.3525146245956421
2010-12-07,0.3528376519680023
2010-12-08,0.35772520303726196
2010-12-09,0.35809677839279175
2010-12-10,0.36561477184295654
2010-12-13,0.3613227903842926
2010-12-14,0.36283570528030396
2010-12-15,0.3591390550136566
2010-12-16,0.3666323721408844
2010-12-17,0.36774906516075134
2010-12-20,0.3687407672405243
2010-12-21,0.3748193681240082
2010-12-22,0.3752165734767914
2010-12-23,0.3723631799221039
2010-12-27,0.3725127577781677
2010-12-28,0.3708997666835785
2010-12-29,0.3731081485748291
2010-12-30,0.3703042268753052
2010-12-31,0.3669048547744751
2011-01-03,0.3834787607192993
2011-01-04,0.38288336992263794
2011-01-05,0.39238592982292175
2011-01-06,0.39593398571014404
2011-01-07,0.3950154781341553
2011-01-10,0.3994571566581726
2011-01-11,0.40129318833351135
2011-01-12,0.40943145751953125
2011-01-13,0.4107215106487274
2011-01-14,0.41962864995002747
2011-01-18,0.42297762632369995
2011-01-19,0.4088112413883209
2011-01-20,0.399630606174469
2011-01-21,0.3905005156993866
2011-01-24,0.4066275358200073
2011-01-25,0.40804141759872437
2011-01-26,0.4143686294555664
2011-01-27,0.42235732078552246
2011-01-28,0.3905005156993866
2011-01-31,0.39628180861473083
2011-02-01,0.4182881712913513
2011-02-02,0.4164026379585266
2011-02-03,0.41801565885543823
2011-02-04,0.42555856704711914
2011-02-07,0.43173614144325256
2011-02-08,0.4409414827823639
2011-02-09,0.4382614493370056
2011-02-10,0.4403955638408661
2011-02-11,0.4494265913963318
2011-02-14,0.45225533843040466
2011-02-15,0.4510892331600189
2011-02-16,0.4594256579875946
2011-02-17,0.4590283930301666
2011-02-18,0.4564235806465149
2011-02-22,0.4162292182445526
2011-02-23,0.4059576988220215
2011-02-24,0.4117380976676941
2011-02-25,0.4293789863586426
2011-02-28,0.4325050115585327
2011-03-01,0.41171330213546753
2011-03-02,0.4175192713737488
2011-03-03,0.44242966175079346
2011-03-04,0.43587958812713623
2011-03-07,0.4185120463371277
2011-03-08,0.4228785037994385
2011-03-09,0.41434377431869507
2011-03-10,0.39538806676864624
2011-03-11,0.4019876718521118
2011-03-14,0.3980681598186493
2011-03-15,0.38179150223731995
2011-03-16,0.3537551462650299
2011-03-17,0.3629852831363678
2011-03-18,0.36099973320961
2011-03-21,0.3811464309692383
2011-03-22,0.380104124546051
2011-03-23,0.3858606517314911
2011-03-24,0.4068504869937897
2011-03-25,0.4098277986049652
2011-03-28,0.402881383895874
2011-03-29,0.41444292664527893
2011-03-30,0.42054614424705505
2011-03-31,0.4223325550556183
2011-04-01,0.42297762632369995
2011-04-04,0.41915708780288696
2011-04-05,0.4143933355808258
2011-04-06,0.4175192713737488
2011-04-07,0.4174202084541321
2011-04-08,0.41116830706596375
2011-04-11,0.4074459969997406
2011-04-12,0.39940762519836426
2011-04-13,0.4089350402355194
2011-04-14,0.40670186281204224
2011-04-15,0.40407219529151917
2011-04-18,0.39628180861473083
2011-04-19,0.4034273624420166
2011-04-20,0.4302726686000824
2011-04-21,0.4411892294883728
2011-04-25,0.4444637894630432
2011-04-26,0.45210573077201843
2011-04-27,0.46148452162742615
2011-04-28,0.4607900381088257
2011-04-29,0.45855680108070374
2011-05-02,0.4560758173465729
2011-05-03,0.44922760128974915
2011-05-04,0.4465979337692261
2011-05-05,0.4398992657661438
2011-05-06,0.44371965527534485
2011-05-09,0.44853293895721436
2011-05-10,0.46004587411880493
2011-05-11,0.4501212537288666
2011-05-12,0.4580604135990143
2011-05-13,0.4418342113494873
2011-05-16,0.4188588857650757
2011-05-17,0.42228299379348755
2011-05-18,0.43255454301834106
2011-05-19,0.436276912689209
2011-05-20,0.4266502857208252
2011-05-23,0.40814054012298584
2011-05-24,0.4004499912261963
2011-05-25,0.40491554141044617
2011-05-26,0.41250792145729065
2011-05-27,0.41866064071655273
2011-05-31,0.43880733847618103
2011-06-01,0.410770982503891
2011-06-02,0.41315293312072754
2011-06-03,0.39439529180526733
2011-06-06,0.3848678469657898
2011-06-07,0.38263562321662903
2011-06-08,0.3743981719017029
2011-06-09,0.3760359585285187
2011-06-10,0.35876747965812683
2011-06-13,0.35901519656181335
2011-06-14,0.3723631799221039
2011-06-15,0.352018266916275
2011-06-16,0.3471059501171112
2011-06-17,0.34452590346336365
2011-06-20,0.34909042716026306
2011-06-21,0.3723631799221039
2011-06-22,0.3639770746231079
2011-06-23,0.3740503787994385
2011-06-24,0.3543505370616913
2011-06-27,0.3715694844722748
2011-06-28,0.38824254274368286
2011-06-29,0.39310523867607117
2011-06-30,0.40804141759872437
2011-07-01,0.4269476532936096
2011-07-05,0.4331004321575165
2011-07-06,0.4377155005931854
2011-07-07,0.4554308354854584
2011-07-08,0.4516598880290985
2011-07-11,0.4274439811706543
2011-07-12,0.4170228838920593
2011-07-13,0.42258119583129883
2011-07-14,0.40804141759872437
2011-07-15,0.424268513917923
2011-07-18,0.41727155447006226
2011-07-19,0.4466971158981323
2011-07-20,0.4404451549053192
2011-07-21,0.44937705993652344
2011-07-22,0.4633204936981201
2011-07-25,0.46059179306030273
2011-07-26,0.46312233805656433
2011-07-27,0.4279899299144745
2011-07-28,0.4302726686000824
2011-07-29,0.4261043667793274
2011-08-01,0.42034801840782166
2011-08-02,0.3884405791759491
2011-08-03,0.3985139727592468
2011-08-04,0.34427717328071594
2011-08-05,0.33668482303619385
2011-08-08,0.27753573656082153
2011-08-09,0.31554633378982544
2011-08-10,0.27832934260368347
2011-08-11,0.3140571713447571
2011-08-12,0.3220468759536743
2011-08-15,0.33594074845314026
2011-08-16,0.32730698585510254
2011-08-17,0.32199734449386597
2011-08-18,0.2753024995326996
2011-08-19,0.2598699927330017
2011-08-22,0.26220232248306274
2011-08-23,0.29465556144714355
2011-08-24,0.30160295963287354
2011-08-25,0.2871127426624298
2011-08-26,0.3078548014163971
2011-08-29,0.33405524492263794
2011-08-30,0.34085312485694885
2011-08-31,0.3428385555744171
2011-09-01,0.3331625461578369
2011-09-02,0.3098394572734833
2011-09-06,0.30978983640670776
2011-09-07,0.33321210741996765
2011-09-08,0.32859697937965393
2011-09-09,0.30696216225624084
2011-09-12,0.3184741139411926
2011-09-13,0.3308302164077759
2011-09-14,0.3451213836669922
2011-09-15,0.3608015179634094
2011-09-16,0.3702298700809479
2011-09-19,0.3711721897125244
2011-09-20,0.36591312289237976
2011-09-21,0.3473040759563446
2011-09-22,0.31351223587989807
2011-09-23,0.32328733801841736
2011-09-26,0.3342534601688385
2011-09-27,0.3444763123989105
2011-09-28,0.3282492160797119
2011-09-29,0.31852367520332336
2011-09-30,0.29376184940338135
2011-10-03,0.2707379460334778
2011-10-04,0.2872117757797241
2011-10-05,0.30904585123062134
2011-10-06,0.32492518424987793
2011-10-07,0.3182254135608673
2011-10-10,0.3508768677711487
2011-10-11,0.3583701550960541
2011-10-12,0.36412668228149414
2011-10-13,0.3739018142223358
2011-10-14,0.3944953382015228
2011-10-17,0.37623411417007446
2011-10-18,0.3898801803588867
2011-10-19,0.36740124225616455
2011-10-20,0.36273661255836487
2011-10-21,0.3756386637687683
2011-10-24,0.399109423160553
2011-10-25,0.3764818012714386
2011-10-26,0.3749936819076538
2011-10-27,0.40521374344825745
2011-10-28,0.4065532684326172
2011-10-31,0.3864066004753113
2011-11-01,0.35648471117019653
2011-11-02,0.3652670681476593
2011-11-03,0.38749831914901733
2011-11-04,0.3814941644668579
2011-11-07,0.3899793028831482
2011-11-08,0.4029804468154907
2011-11-09,0.36129799485206604
2011-11-10,0.3598088026046753
2011-11-11,0.38000503182411194
2011-11-14,0.3735540211200714
2011-11-15,0.38556331396102905
2011-11-16,0.36655810475349426
2011-11-17,0.34134942293167114
2011-11-18,0.3331625461578369
2011-11-21,0.31380951404571533
2011-11-22,0.31653913855552673
2011-11-23,0.2954987585544586
2011-11-25,0.2888000011444092
2011-11-28,0.31862273812294006
2011-11-29,0.3128662407398224
2011-11-30,0.34720510244369507
2011-12-01,0.3546488285064697
2011-12-02,0.35127416253089905
2011-12-05,0.3627861738204956
2011-12-06,0.3600079417228699
2011-12-07,0.36055389046669006
2011-12-08,0.3421935737133026
2011-12-09,0.3584197163581848
2011-12-12,0.3466590940952301
2011-12-13,0.33494892716407776
2011-12-14,0.31936684250831604
2011-12-15,0.3168858587741852
2011-12-16,0.3208560049533844
2011-12-19,0.31197354197502136
2011-12-20,0.3396621644496918
2011-12-21,0.3255206048488617
2011-12-22,0.3334597945213318
2011-12-23,0.3420945405960083
2011-12-27,0.3447241187095642
2011-12-28,0.3336579501628876
2011-12-29,0.3401584327220917
2011-12-30,0.3373803496360779
2012-01-03,0.3565838038921356
2012-01-04,0.36085113883018494
2012-01-05,0.3697335422039032
2012-01-06,0.3735540211200714
2012-01-09,0.3704281151294708
2012-01-10,0.3780205547809601
2012-01-11,0.38065004348754883
2012-01-12,0.3851660490036011
2012-01-13,0.3807491660118103
2012-01-17,0.3909720480442047
2012-01-18,0.40650367736816406
2012-01-19,0.4146410822868347
2012-01-20,0.41280511021614075
2012-01-23,0.4127556085586548
2012-01-24,0.4104727804660797
2012-01-25,0.4261540174484253
2012-01-26,0.42163804173469543
