date,equity,daily_return,position
2020-03-05,40.27843240528287,-0.025095433231285047,1.0
2020-03-06,39.13987520164883,-0.028267167703495577,1.0
2020-03-09,36.487276674189026,-0.06777227862361856,1.0
2020-03-10,38.98241084822456,0.06838367785887911,1.0
2020-03-11,37.216441377993284,-0.045301699710337595,1.0
2020-03-12,33.68687738902005,-0.094838836231675,1.0
2020-03-13,33.68687738902005,0.0,1.0
2020-03-16,28.721771078264133,-0.14738992437376364,0.0
2020-03-17,28.721771078264133,0.0,1.0
2020-03-18,28.721771078264133,0.0,0.0
2020-03-19,28.721771078264133,0.0,0.0
2020-03-20,28.721771078264133,0.0,0.0
2020-03-23,28.721771078264133,0.0,0.0
2020-03-24,28.721771078264133,0.0,0.0
2020-03-25,28.446814409505485,-0.009573109820053105,0.0
2020-03-26,28.446814409505485,0.0,1.0
2020-03-27,27.278747744275982,-0.04106142249935707,0.0
2020-03-30,29.1975744401583,0.07034145092987099,1.0
2020-03-31,28.738374921235746,-0.015727317344928826,1.0
2020-04-01,27.717926330794604,-0.0355082217849102,1.0
2020-04-02,28.291927196182773,0.020708651092360197,1.0
2020-04-03,28.03134999405695,-0.009210302299978435,1.0
2020-04-06,30.115967611063507,0.07436736430634006,1.0
2020-04-07,29.791613838770093,-0.010770159421152337,1.0
2020-04-08,30.09045815638445,0.010031155721595963,1.0
2020-04-09,30.092282774692908,6.063777091647182e-05,1.0
2020-04-13,30.159702714537527,0.0022404395289452594,1.0
2020-04-14,31.652111418180645,0.04948353495950575,1.0
2020-04-15,31.32046797306323,-0.0104777668932039,1.0
2020-04-16,32.260730162440424,0.0300206941411556,1.0
2020-04-17,32.54500100134669,0.008811667853606986,1.0
2020-04-20,31.89993095949699,-0.01982086409593309,1.0
2020-04-21,30.580635117971543,-0.041357325920251875,1.0
2020-04-22,31.619312290677595,0.033965192962772894,1.0
2020-04-23,31.236649936202067,-0.012102171956103858,1.0
2020-04-24,31.807004498443263,0.01825914633630976,1.0
2020-04-27,31.715887988348243,-0.002864668067044107,1.0
2020-04-28,30.94327360657319,-0.02436048399650348,1.0
2020-04-29,32.33180227237192,0.04487336031258726,1.0
2020-04-30,32.65615897813529,0.010032125738951958,1.0
2020-05-01,31.810647868120284,-0.025891321468060835,1.0
2020-05-04,32.58874490523056,0.02446027004341733,1.0
2020-05-05,32.938602265263135,0.010735527282501156,1.0
2020-05-06,33.2629589710265,0.009847312376865203,1.0
2020-05-07,33.45611916677765,0.00580706592938407,1.0
2020-05-08,33.65291979873587,0.0058823508780914135,1.0
2020-05-11,34.0282983473273,0.011154412479999154,1.0
2020-05-12,33.257485116101115,-0.022652123928104895,1.0
2020-05-13,32.754556360644436,-0.01512227258618526,1.0
2020-05-14,32.89669764703748,0.004339588203485123,1.0
2020-05-15,33.37593569918366,0.014567968410936771,1.0
2020-05-18,33.69482148349159,0.009554362375995717,1.0
2020-05-19,33.461584221293194,-0.006922050687007353,1.0
2020-05-20,33.92572077014041,0.013870728468135862,1.0
2020-05-21,33.51822952601405,-0.012011277428334188,1.0
2020-05-22,33.53284994024133,0.0004361929145431098,1.0
2020-05-26,33.178354764218916,-0.010571579112844676,1.0
2020-05-27,33.22220720649091,0.001321718408993755,1.0
2020-05-28,33.147292250925844,-0.0022549662368738232,1.0
2020-05-29,33.48534532788246,0.01019851257826887,1.0
2020-06-01,33.89714146392243,0.012297801680339004,1.0
2020-06-02,34.05407087630245,0.004629576583826012,1.0
2020-06-03,34.241540344398,0.005505053089732259,1.0
2020-06-04,33.946646230323054,-0.008612174309593712,1.0
2020-06-05,34.913471363708844,0.02848072610254393,1.0
2020-06-08,35.119902222918206,0.005912642058960138,1.0
2020-06-09,36.22890791351617,0.03157769869513638,1.0
2020-06-10,37.16100037266808,0.025727865200269262,1.0
2020-06-11,35.3768868330506,-0.04801037436359479,1.0
2020-06-12,35.68231062720485,0.00863342768388864,1.0
2020-06-15,36.123594514866674,0.012367021078656837,1.0
2020-06-16,37.08095887012319,0.026502466548906423,1.0
2020-06-17,37.02933953682139,-0.0013920711565900135,1.0
2020-06-18,37.04409835070305,0.0003985708107752117,1.0
2020-06-19,36.832399331882755,-0.005714783953333247,1.0
2020-06-22,37.796077511701334,0.02616387195238734,1.0
2020-06-23,38.60282295956862,0.021344687093985515,1.0
2020-06-24,37.921411244700856,-0.01765186228948734,1.0
2020-06-25,38.42482422831615,0.013275164797186711,1.0
2020-06-26,37.24418882878017,-0.03072585036487796,1.0
2020-06-29,38.10255692952053,0.023047034389350518,1.0
2020-06-30,38.420628290226546,0.008347769450075537,1.0
2020-07-01,38.34794295762357,-0.001891830920981108,1.0
2020-07-02,38.34794295762357,0.0,1.0
2020-07-06,39.373763511680714,0.026750341085849838,1.0
2020-07-07,39.2515999692473,-0.0031026635896050925,1.0
2020-07-08,40.16577006309398,0.02329000842164164,1.0
2020-07-09,40.33849399559296,0.004300276883218324,1.0
2020-07-10,40.40905812215222,0.0017492999755261973,1.0
2020-07-13,40.222640958150336,-0.004613251896106063,1.0
2020-07-14,40.88826147247039,0.016548404044692155,1.0
2020-07-15,41.16944907675735,0.006876976280252967,1.0
2020-07-16,40.662879180861026,-0.012304509952316023,1.0
2020-07-17,40.580729750557516,-0.002020256114627861,1.0
2020-07-20,41.43591770201793,0.021073745019301038,1.0
2020-07-21,40.86404520003074,-0.013801371701231635,1.0
2020-07-22,40.978829335523315,0.002808927381777959,1.0
2020-07-23,39.11362530883855,-0.0455162838209211,1.0
2020-07-24,39.016723703795925,-0.0024774385978669766,1.0
2020-07-27,39.941436756007015,0.023700428032636722,1.0
2020-07-28,39.28530357638642,-0.016427380507836098,1.0
2020-07-29,40.0383317219071,0.019168189550998083,1.0
2020-07-30,40.522806551407484,0.01210027512797951,1.0
2020-07-31,44.76508253642574,0.10468860244505707,1.0
2020-08-03,45.89305293770879,0.0251975499065642,1.0
2020-08-04,46.19953567509926,0.006678194580048258,1.0
2020-08-05,46.36699144798732,0.003624620257348443,1.0
2020-08-06,47.98469819923914,0.034889189501684736,1.0
2020-08-07,46.893727739369716,-0.022735799136207158,1.0
2020-08-10,47.57532203065751,0.014534871168187413,1.0
2020-08-11,46.16043112549829,-0.029740017403297125,1.0
2020-08-12,47.69455107208521,0.033234523794113624,1.0
2020-08-13,48.53863173806474,0.017697633104959642,1.0
2020-08-14,48.49536112651562,-0.0008914674765169162,1.0
2020-08-17,48.36875931728964,-0.00261059627735738,1.0
2020-08-18,48.77180506345285,0.008332769991459044,1.0
2020-08-19,48.83298808159339,0.001254475163692259,1.0
2020-08-20,49.91658577366454,0.022189870713227755,1.0
2020-08-21,52.48890495558721,0.051532354267703084,1.0
2020-08-24,53.11668899653274,0.01196031888027993,1.0
2020-08-25,52.68093551461244,-0.008203701890167503,1.0
2020-08-26,53.39734214984466,0.013598973295254169,1.0
2020-08-27,52.759001872249634,-0.01195453278936065,1.0
2020-08-28,52.673542829386506,-0.0016198002204450557,1.0
2020-08-31,54.459820729474245,0.033912241405018584,1.0
2020-09-01,56.629097484804994,0.03983260918368603,1.0
2020-09-02,55.45583153349602,-0.020718429277877703,1.0
2020-09-03,51.01599126413973,-0.08006083664392571,1.0
2020-09-04,51.04975794313303,0.0006618842083940812,1.0
2020-09-08,47.614356869261734,-0.06729514913073964,1.0
2020-09-09,49.51353670793004,0.03988670568171315,1.0
2020-09-10,47.89712790904612,-0.03264579560169123,1.0
2020-09-11,47.26828492486437,-0.013129033235059318,1.0
2020-09-14,48.68633606187589,0.03000005477807366,1.0
2020-09-15,48.76231108961083,0.0015605000063751984,1.0
2020-09-16,47.32316075758541,-0.029513579235009635,1.0
2020-09-17,46.567702685892584,-0.015963812636325958,1.0
2020-09-18,45.0905698193566,-0.03172011461461832,1.0
2020-09-21,46.45797425744944,0.030325729827123116,1.0
2020-09-22,47.1880940416122,0.015715704264606112,1.0
2020-09-23,45.20874323711936,-0.0419459790587724,1.0
2020-09-24,45.6729852797082,0.010268855299823354,1.0
2020-09-25,47.386458342627144,0.037516117075014455,1.0
2020-09-28,48.51751926476577,0.0238688638420812,1.0
2020-09-29,48.15035476449703,-0.007567668459409038,1.0
2020-09-30,48.8762620127138,0.015075844233488622,1.0
2020-10-01,49.289850717241414,0.00846195448457232,1.0
2020-10-02,47.698773566745025,-0.03228001560856497,1.0
2020-10-05,49.16745812439014,0.03079082432989555,1.0
2020-10-06,47.75784865712694,-0.02866956155628353,1.0
2020-10-07,48.56815932454189,0.016967068035926403,1.0
2020-10-08,48.52174507899682,-0.000955651731310514,1.0
2020-10-09,49.3658191058338,0.017395788743021612,1.0
2020-10-12,52.50155916128152,0.06352047048434684,1.0
2020-10-13,51.10883635308625,-0.026527265674471057,1.0
2020-10-14,51.14681888759681,0.000743169620379458,1.0
2020-10-15,50.944238731064615,-0.003960757695945727,1.0
2020-10-16,50.23098568854214,-0.014000661513223212,1.0
2020-10-19,48.94800126750384,-0.025541693109377928,1.0
2020-10-20,49.59371431289715,0.013191816390304645,1.0
2020-10-21,49.32362403537725,-0.005446058664125064,1.0
2020-10-22,48.85092704475498,-0.009583581901508875,1.0
2020-10-23,48.5512793046165,-0.006133921263438036,1.0
2020-10-26,48.5555017992763,8.696979194522392e-05,1.0
2020-10-27,49.209666473131755,0.013472513919425833,1.0
2020-10-28,46.93066460892914,-0.04631207702752749,1.0
2020-10-29,48.66945936152179,0.037050290403554564,1.0
