date,equity,daily_return,position
1990-01-02,1.0,,0.0
1990-01-03,1.0,0.0,0.0
1990-01-04,0.9898994175912381,-0.010100582408761882,0.0
1990-01-05,0.9848490609439938,-0.0051018886944428354,1.0
1990-01-08,1.0000000000000002,0.015384021427084393,1.0
1990-01-09,1.0000000000000002,0.0,1.0
1990-01-10,1.0000000000000002,0.0,0.0
1990-01-11,1.0000000000000002,0.0,0.0
1990-01-12,1.0000000000000002,0.0,0.0
1990-01-15,1.0000000000000002,0.0,0.0
1990-01-16,1.0000000000000002,0.0,0.0
1990-01-17,1.0000000000000002,0.0,0.0
1990-01-18,1.0000000000000002,0.0,0.0
1990-01-19,1.0000000000000002,0.0,0.0
1990-01-22,1.0000000000000002,0.0,0.0
1990-01-23,1.0000000000000002,0.0,0.0
1990-01-24,1.0000000000000002,0.0,0.0
1990-01-25,1.0000000000000002,0.0,0.0
1990-01-26,1.0163040676683703,0.016304067668370115,0.0
1990-01-29,1.0217391794241104,0.005347918923722661,1.0
1990-01-30,1.0217391794241104,0.0,1.0
1990-01-31,1.0217391794241104,0.0,0.0
1990-02-01,1.0217391794241104,0.0,0.0
1990-02-02,1.0217391794241104,0.0,0.0
1990-02-05,1.0217391794241104,0.0,0.0
1990-02-06,1.0217391794241104,0.0,0.0
1990-02-07,1.0217391794241104,0.0,0.0
1990-02-08,1.0217391794241104,0.0,0.0
1990-02-09,1.0217391794241104,0.0,0.0
1990-02-12,1.0217391794241104,0.0,0.0
1990-02-13,1.0217391794241104,0.0,0.0
1990-02-14,1.0217391794241104,0.0,0.0
1990-02-15,1.0217391794241104,0.0,0.0
1990-02-16,1.0217391794241104,0.0,0.0
1990-02-20,1.0217391794241104,0.0,0.0
1990-02-21,1.0217391794241104,0.0,0.0
1990-02-22,1.0217391794241104,0.0,0.0
1990-02-23,1.0217391794241104,0.0,0.0
1990-02-26,1.0217391794241104,0.0,0.0
1990-02-27,1.0217391794241104,0.0,0.0
1990-02-28,1.0217391794241104,0.0,0.0
1990-03-01,1.0217391794241104,0.0,0.0
1990-03-02,1.0217391794241104,0.0,0.0
1990-03-05,1.0217391794241104,0.0,0.0
1990-03-06,1.0217391794241104,0.0,0.0
1990-03-07,1.0217391794241104,0.0,0.0
1990-03-08,1.0217391794241104,0.0,0.0
1990-03-09,1.0217391794241104,0.0,0.0
1990-03-12,1.0217391794241104,0.0,0.0
1990-03-13,1.0217391794241104,0.0,0.0
1990-03-14,1.0217391794241104,0.0,0.0
1990-03-15,1.0217391794241104,0.0,0.0
1990-03-16,1.0217391794241104,0.0,0.0
1990-03-19,1.0217391794241104,0.0,0.0
1990-03-20,1.0217391794241104,0.0,0.0
1990-03-21,1.0217391794241104,0.0,0.0
1990-03-22,1.0217391794241104,0.0,0.0
1990-03-23,1.0245152474185848,0.0027170025877241155,0.0
1990-03-26,1.0161859065759877,-0.00813003111821331,1.0
1990-03-27,1.0356219352222265,0.019126449717973282,1.0
1990-03-28,1.0356219352222265,0.0,1.0
1990-03-29,1.0356219352222265,0.0,0.0
1990-03-30,1.0356219352222265,0.0,0.0
1990-04-02,1.0356219352222265,0.0,0.0
1990-04-03,1.0356219352222265,0.0,0.0
1990-04-04,1.0356219352222265,0.0,0.0
1990-04-05,1.0356219352222265,0.0,0.0
1990-04-06,1.0356219352222265,0.0,0.0
1990-04-09,1.0356219352222265,0.0,0.0
1990-04-10,1.0356219352222265,0.0,0.0
1990-04-11,1.0356219352222265,0.0,0.0
1990-04-12,1.0384586311376627,0.0027391230515290133,0.0
1990-04-16,1.0356219352222265,-0.002731640751378328,1.0
1990-04-17,1.0384586311376627,0.0027391230515290133,1.0
1990-04-18,1.0327845131962836,-0.005463980722239192,1.0
1990-04-19,1.0441336204116494,0.010988843336004583,1.0
1990-04-20,1.0441336204116494,0.0,1.0
1990-04-23,1.0441336204116494,0.0,0.0
1990-04-24,1.0441336204116494,0.0,0.0
1990-04-25,1.0441336204116494,0.0,0.0
1990-04-26,1.0441336204116494,0.0,0.0
1990-04-27,1.0441336204116494,0.0,0.0
1990-04-30,1.0441336204116494,0.0,0.0
1990-05-01,1.0441336204116494,0.0,0.0
1990-05-02,1.0441336204116494,0.0,0.0
1990-05-03,1.0441336204116494,0.0,0.0
1990-05-04,1.0441336204116494,0.0,0.0
1990-05-07,1.0441336204116494,0.0,0.0
1990-05-08,1.0441336204116494,0.0,0.0
1990-05-09,1.0441336204116494,0.0,0.0
1990-05-10,1.0441336204116494,0.0,0.0
1990-05-11,1.0441336204116494,0.0,0.0
1990-05-14,1.0441336204116494,0.0,0.0
1990-05-15,1.0441336204116494,0.0,0.0
1990-05-16,1.0441336204116494,0.0,0.0
1990-05-17,1.0441336204116494,0.0,0.0
1990-05-18,1.0441336204116494,0.0,0.0
1990-05-21,1.0441336204116494,0.0,0.0
1990-05-22,1.0441336204116494,0.0,0.0
1990-05-23,1.0441336204116494,0.0,0.0
1990-05-24,1.0386235260336414,-0.005277192756072413,0.0
1990-05-25,1.0248487424487536,-0.013262537617929615,1.0
1990-05-29,1.0496437147896576,0.024193787155028623,1.0
1990-05-30,1.0496437147896576,0.0,1.0
1990-05-31,1.0496437147896576,0.0,0.0
1990-06-01,1.0496437147896576,0.0,0.0
1990-06-04,1.0496437147896576,0.0,0.0
1990-06-05,1.0496437147896576,0.0,0.0
1990-06-06,1.0496437147896576,0.0,0.0
1990-06-07,1.0496437147896576,0.0,0.0
1990-06-08,1.0496437147896576,0.0,0.0
1990-06-11,1.0691846122546773,0.018616695541244344,0.0
1990-06-12,1.0691846122546773,0.0,1.0
1990-06-13,1.0691846122546773,0.0,0.0
1990-06-14,1.0691846122546773,0.0,0.0
1990-06-15,1.0691846122546773,0.0,0.0
1990-06-18,1.0691846122546773,0.0,0.0
1990-06-19,1.0691846122546773,0.0,0.0
1990-06-20,1.0804689850453506,0.010554185555361695,0.0
1990-06-21,1.0804689850453506,0.0,1.0
1990-06-22,1.0804689850453506,0.0,0.0
1990-06-25,1.0804689850453506,0.0,0.0
1990-06-26,1.0804689850453506,0.0,0.0
1990-06-27,1.0804689850453506,0.0,0.0
1990-06-28,1.0804689850453506,0.0,0.0
1990-06-29,1.0804689850453506,0.0,0.0
1990-07-02,1.0804689850453506,0.0,0.0
1990-07-03,1.0804689850453506,0.0,0.0
1990-07-05,1.0804689850453506,0.0,0.0
1990-07-06,1.1035806105521024,0.02139036457930521,0.0
1990-07-09,1.1035806105521024,0.0,1.0
1990-07-10,1.1035806105521024,0.0,0.0
1990-07-11,1.1035806105521024,0.0,0.0
1990-07-12,1.1035806105521024,0.0,0.0
1990-07-13,1.1035806105521024,0.0,0.0
1990-07-16,1.1035806105521024,0.0,0.0
1990-07-17,1.1035806105521024,0.0,0.0
1990-07-18,1.1035806105521024,0.0,0.0
1990-07-19,1.1035806105521024,0.0,0.0
1990-07-20,1.1035806105521024,0.0,0.0
1990-07-23,1.1035806105521024,0.0,0.0
1990-07-24,1.1035806105521024,0.0,0.0
1990-07-25,1.1035806105521024,0.0,0.0
1990-07-26,1.1035806105521024,0.0,0.0
1990-07-27,1.1035806105521024,0.0,0.0
1990-07-30,1.1035806105521024,0.0,0.0
1990-07-31,1.1035806105521024,0.0,0.0
1990-08-01,1.1035806105521024,0.0,0.0
1990-08-02,1.1035806105521024,0.0,0.0
1990-08-03,1.1035806105521024,0.0,0.0
1990-08-06,1.1035806105521024,0.0,0.0
1990-08-07,1.1035806105521024,0.0,0.0
1990-08-08,1.1035806105521024,0.0,0.0
1990-08-09,1.1035806105521024,0.0,0.0
1990-08-10,1.1035806105521024,0.0,0.0
1990-08-13,1.1035806105521024,0.0,0.0
1990-08-14,1.1035806105521024,0.0,0.0
1990-08-15,1.1035806105521024,0.0,0.0
1990-08-16,1.1035806105521024,0.0,0.0
1990-08-17,1.1035806105521024,0.0,0.0
1990-08-20,1.1035806105521024,0.0,0.0
1990-08-21,1.1035806105521024,0.0,0.0
1990-08-22,1.1035806105521024,0.0,0.0
1990-08-23,1.1035806105521024,0.0,0.0
1990-08-24,1.0869017850287757,-0.015113373109176598,0.0
1990-08-27,1.1035806105521024,0.015345292236211838,1.0
1990-08-28,1.1146994340489917,0.010075225489261541,1.0
1990-08-29,1.1146994340489917,0.0,1.0
1990-08-30,1.1146994340489917,0.0,0.0
1990-08-31,1.1146994340489917,0.0,0.0
1990-09-04,1.1146994340489917,0.0,0.0
1990-09-05,1.1146994340489917,0.0,0.0
1990-09-06,1.1146994340489917,0.0,0.0
1990-09-07,1.1146994340489917,0.0,0.0
1990-09-10,1.1146994340489917,0.0,0.0
1990-09-11,1.1146994340489917,0.0,0.0
1990-09-12,1.1146994340489917,0.0,0.0
1990-09-13,1.1146994340489917,0.0,0.0
1990-09-14,1.1146994340489917,0.0,0.0
1990-09-17,1.1146994340489917,0.0,0.0
1990-09-18,1.1146994340489917,0.0,0.0
1990-09-19,1.1146994340489917,0.0,0.0
1990-09-20,1.1146994340489917,0.0,0.0
1990-09-21,1.1146994340489917,0.0,0.0
1990-09-24,1.1146994340489917,0.0,0.0
1990-09-25,1.1146994340489917,0.0,0.0
1990-09-26,1.100903961371592,-0.012375957371117963,1.0
1990-09-27,1.098144811693097,-0.0025062582889224805,1.0
1990-09-28,1.0815900514796648,-0.015075206873589209,1.0
1990-10-01,1.0953853173707588,0.012754616106371852,1.0
1990-10-02,1.0926256162621153,-0.002519388442477566,1.0
1990-10-03,1.0953853173707588,0.002525751792351816,1.0
1990-10-04,1.0953853173707588,0.0,1.0
1990-10-05,1.0953853173707588,0.0,0.0
1990-10-08,1.0953853173707588,0.0,0.0
1990-10-09,1.0953853173707588,0.0,0.0
1990-10-10,1.0953853173707588,0.0,0.0
1990-10-11,1.0953853173707588,0.0,0.0
1990-10-12,1.1039217652883342,0.007793100548458387,0.0
1990-10-15,1.120992670960691,0.015463872720996807,1.0
1990-10-16,1.120992670960691,0.0,1.0
1990-10-17,1.120992670960691,0.0,0.0
1990-10-18,1.120992670960691,0.0,0.0
1990-10-19,1.120992670960691,0.0,0.0
1990-10-22,1.120992670960691,0.0,0.0
1990-10-23,1.120992670960691,0.0,0.0
1990-10-24,1.120992670960691,0.0,0.0
1990-10-25,1.120992670960691,0.0,0.0
1990-10-26,1.1092541178870623,-0.010471569866347785,0.0
1990-10-29,1.1180582892774862,0.007937019343407403,1.0
1990-10-30,1.147403572310691,0.026246648600198208,1.0
1990-10-31,1.147403572310691,0.0,1.0
1990-11-01,1.147403572310691,0.0,0.0
1990-11-02,1.147403572310691,0.0,0.0
1990-11-05,1.147403572310691,0.0,0.0
1990-11-06,1.147403572310691,0.0,0.0
1990-11-07,1.147403572310691,0.0,0.0
1990-11-08,1.147403572310691,0.0,0.0
1990-11-09,1.147403572310691,0.0,0.0
1990-11-12,1.147403572310691,0.0,0.0
1990-11-13,1.147403572310691,0.0,0.0
1990-11-14,1.147403572310691,0.0,0.0
1990-11-15,1.147403572310691,0.0,0.0
1990-11-16,1.147403572310691,0.0,0.0
1990-11-19,1.147403572310691,0.0,0.0
