date,equity,daily_return,position
2006-12-08,1.0,0.0,0.0
2006-12-11,1.0,0.0,0.0
2006-12-12,1.0,0.0,0.0
2006-12-13,1.0,0.0,0.0
2006-12-14,1.0,0.0,0.0
2006-12-15,1.0,0.0,0.0
2006-12-18,1.0,0.0,0.0
2006-12-19,1.0,0.0,0.0
2006-12-20,1.0,0.0,0.0
2006-12-21,1.0,0.0,0.0
2006-12-22,1.0,0.0,0.0
2006-12-26,1.0,0.0,0.0
2006-12-27,1.0,0.0,0.0
2006-12-28,1.0,0.0,0.0
2006-12-29,1.0,0.0,0.0
2007-01-03,1.0,0.0,0.0
2007-01-04,1.0,0.0,0.0
2007-01-05,1.0,0.0,0.0
2007-01-08,1.0,0.0,0.0
2007-01-09,1.0,0.0,0.0
2007-01-10,1.0,0.0,0.0
2007-01-11,1.0,0.0,0.0
2007-01-12,1.0,0.0,0.0
2007-01-16,1.0,0.0,0.0
2007-01-17,1.0,0.0,0.0
2007-01-18,1.0,0.0,0.0
2007-01-19,1.0,0.0,0.0
2007-01-22,1.0,0.0,0.0
2007-01-23,1.0,0.0,0.0
2007-01-24,1.0,0.0,0.0
2007-01-25,1.0,0.0,0.0
2007-01-26,1.0,0.0,0.0
2007-01-29,1.0,0.0,0.0
2007-01-30,1.0,0.0,0.0
2007-01-31,1.0,0.0,0.0
2007-02-01,1.0,0.0,0.0
2007-02-02,1.0,0.0,0.0
2007-02-05,1.0,0.0,0.0
2007-02-06,1.0,0.0,0.0
2007-02-07,1.0,0.0,0.0
2007-02-08,1.0,0.0,0.0
2007-02-09,1.0,0.0,0.0
2007-02-12,1.0,0.0,0.0
2007-02-13,1.0,0.0,0.0
2007-02-14,1.0,0.0,0.0
2007-02-15,1.0,0.0,0.0
2007-02-16,1.0,0.0,0.0
2007-02-20,1.0,0.0,0.0
2007-02-21,1.0,0.0,0.0
2007-02-22,1.0,0.0,0.0
2007-02-23,1.0,0.0,0.0
2007-02-26,1.0,0.0,0.0
2007-02-27,1.0,0.0,0.0
2007-02-28,1.0,0.0,0.0
2007-03-01,1.0,0.0,0.0
2007-03-02,1.0,0.0,0.0
2007-03-05,1.0,0.0,0.0
2007-03-06,1.0,0.0,0.0
2007-03-07,1.0,0.0,0.0
2007-03-08,1.0,0.0,0.0
2007-03-09,1.0,0.0,0.0
2007-03-12,1.0,0.0,0.0
2007-03-13,1.0,0.0,0.0
2007-03-14,1.0,0.0,0.0
2007-03-15,1.0,0.0,0.0
2007-03-16,1.0,0.0,0.0
2007-03-19,1.0,0.0,0.0
2007-03-20,1.0,0.0,0.0
2007-03-21,1.0,0.0,0.0
2007-03-22,1.0,0.0,0.0
2007-03-23,1.0,0.0,0.0
2007-03-26,1.0,0.0,0.0
2007-03-27,1.0,0.0,0.0
2007-03-28,1.0,0.0,0.0
2007-03-29,1.0,0.0,0.0
2007-03-30,1.0,0.0,0.0
2007-04-02,1.0,0.0,0.0
2007-04-03,1.0,0.0,0.0
2007-04-04,1.0,0.0,0.0
2007-04-05,1.0,0.0,0.0
2007-04-09,1.0,0.0,0.0
2007-04-10,1.0077390481820405,0.00773904818204052,0.0
2007-04-11,0.9871413748063499,-0.02043949116871957,1.0
2007-04-12,1.0042860777297618,0.01736803193643377,1.0
2007-04-13,1.007857825504745,0.003556504321017062,1.0
2007-04-16,1.0254787157309786,0.01748350787216335,1.0
2007-04-17,1.0296464081424013,0.004064143260595898,1.0
2007-04-18,1.025717348388392,-0.0038159311030840914,1.0
2007-04-19,1.026550553666966,0.0008123146984724272,1.0
2007-04-20,1.0420284540288645,0.015077582206360463,1.0
2007-04-23,1.0425047393327775,0.000457075142306973,1.0
2007-04-24,1.0508394381479835,0.00799487858495529,1.0
2007-04-25,1.0810807129148194,0.028778206897272174,1.0
2007-04-26,1.0923920968783913,0.010463033729529725,1.0
2007-04-27,1.0935820261294436,0.0010892876783459293,1.0
2007-04-30,1.0650070639186644,-0.02612969263212528,1.0
2007-05-01,1.0715557908452875,0.006148998582720333,1.0
2007-05-02,1.0852479153207857,0.012777798965275755,1.0
2007-05-03,1.0935820261294438,0.007679453414286996,1.0
2007-05-04,1.0962017913031488,0.002395581777232758,1.0
2007-05-07,1.0937017834630613,-0.002280609154191815,1.0
2007-05-08,1.093105838826622,-0.0005448876882622189,1.0
2007-05-09,1.101202002985506,0.007406569310410838,1.0
2007-05-10,1.0735797093836446,-0.025083766218163217,1.0
2007-05-11,1.0988211644724883,0.023511486728205133,1.0
2007-05-14,1.0829859521315637,-0.014411091497793183,1.0
2007-05-15,1.0673884904382303,-0.014402275175069534,1.0
2007-05-16,1.08727163785696,0.01862784506001791,1.0
2007-05-17,1.0756044119307322,-0.010730736938217356,1.0
2007-05-18,1.09322559616024,0.01638258827692729,1.0
2007-05-21,1.1084653538701819,0.013940176449827701,1.0
2007-05-22,1.1097744524483035,0.001181000897818807,1.0
2007-05-23,1.1000115837289974,-0.008797164773227562,1.0
2007-05-24,1.0689367116792223,-0.028249586194749376,1.0
2007-05-25,1.0803665789622243,0.010692744629423823,1.0
2007-05-29,1.0941778727647922,0.012783895828982983,1.0
2007-05-30,1.1135847348796086,0.01773647831661851,1.0
2007-05-31,1.1276343673363158,0.0126165814029644,1.0
2007-06-01,1.1266816987273982,-0.0008448382175225699,1.0
2007-06-04,1.1298964285266293,0.0028532724041423485,1.0
2007-06-05,1.1314438657588903,0.0013695390065786572,1.0
2007-06-06,1.1056080340510683,-0.022834391072943938,1.0
2007-06-07,1.0686986670283571,-0.03338377244553048,1.0
2007-06-08,1.0973918185552927,0.026848682806651425,1.0
2007-06-11,1.0929868655017354,-0.004014020315329381,1.0
2007-06-12,1.0782230990924326,-0.01350772536733591,1.0
2007-06-13,1.0995352984250844,0.019766038541180198,1.0
2007-06-14,1.1189431405508143,0.017650949590730436,1.0
2007-06-15,1.1400164132227788,0.018833193491486044,1.0
2007-06-18,1.1388257979640872,-0.0010443843131395791,1.0
2007-06-19,1.1373968440512565,-0.0012547607504020952,1.0
2007-06-20,1.1170379993351618,-0.017899508709360634,1.0
2007-06-21,1.1379926906866047,0.018759157131552184,1.0
2007-06-22,1.1157280187472178,-0.019564863747897676,1.0
2007-06-25,1.1102507377522166,-0.004909154294745921,1.0
2007-06-26,1.09774922853541,-0.011260077378662081,1.0
2007-06-27,1.1227526389733886,0.02277697837359227,1.0
2007-06-28,1.125610252795776,0.0025451855762284037,1.0
2007-06-29,1.132634285015399,0.006240199218314313,1.0
2007-07-02,1.147041425453315,0.012720028546301831,1.0
2007-07-03,1.1602567746194432,0.011521248381160643,1.0
2007-07-05,1.1734725157899368,0.01139035897879448,1.0
2007-07-06,1.1876410235704395,0.012074000532483753,1.0
2007-07-09,1.1887125675031527,0.0009022456377363319,1.0
2007-07-10,1.1693054113850623,-0.016326197475016513,1.0
2007-07-11,1.1890704674887271,0.01690324521824693,1.0
2007-07-12,1.2197876355551107,0.025832924882288166,1.0
2007-07-13,1.2377657397592792,0.014738716543873487,1.0
2007-07-16,1.2364562491767919,-0.001057947025373318,1.0
2007-07-17,1.2488383930643463,0.01001421918146983,1.0
2007-07-18,1.2501484716533815,0.0010490377268275175,1.0
2007-07-19,1.2556255566462,0.004381147613270908,1.0
2007-07-20,1.2450286006384979,-0.008439582924711142,1.0
2007-07-23,1.243004682100141,-0.001625600036271324,1.0
2007-07-24,1.2091912675539567,-0.02720296635492503,1.0
2007-07-25,1.2108584621198353,0.0013787682814243585,1.0
2007-07-26,1.1840689817921823,-0.0221243697473551,1.0
2007-07-27,1.1369205587473432,-0.03981898332770806,1.0
2007-07-30,1.1689485894114928,0.028170860679516574,1.0
2007-07-31,1.1191807931973141,-0.042574837477869165,1.0
2007-08-01,1.132754140350108,0.012127930746574922,1.0
2007-08-02,1.1551373936100162,0.01976002776117869,1.0
2007-08-03,1.1092981671443902,-0.039682921459558984,1.0
2007-08-06,1.1310867497820465,0.019641772864139373,1.0
2007-08-07,1.1450167229062274,0.012315565651233262,1.0
2007-08-08,1.1785925828070034,0.029323466835973644,1.0
2007-08-09,1.1197755618206575,-0.049904455402446146,1.0
2007-08-10,1.0987017991432364,-0.018819630822409672,1.0
2007-08-13,1.1129892802486259,0.01300396624136857,1.0
2007-08-14,1.0775095531463847,-0.03187786956431016,1.0
2007-08-15,1.037623598976399,-0.03701679864787888,1.0
2007-08-16,1.013811097800386,-0.022949074403766256,1.0
2007-08-17,1.0498867695390666,0.035584214669726943,1.0
2007-08-20,1.0566733451143722,0.006464102389141635,1.0
2007-08-21,1.0864383345772948,0.02816858171027392,1.0
2007-08-22,1.111799154995391,0.023343083183790192,1.0
2007-08-23,1.1072743466071246,-0.0040698073639794385,1.0
2007-08-24,1.1400164132227786,0.029569967656146945,1.0
2007-08-27,1.1176329639606877,-0.019634321929465792,1.0
2007-08-28,1.069769524953431,-0.04282572235310367,1.0
2007-08-29,1.128586643940868,0.054981112861667514,1.0
2007-08-30,1.1459691955129625,0.015402053236601265,1.0
2007-08-31,1.165971610259853,0.017454583269087776,1.0
2007-09-04,1.2066910637116868,0.03492319460742177,1.0
2007-09-05,1.181807214605143,-0.020621557459788442,1.0
2007-09-06,1.178711458130799,-0.0026195105564476018,1.0
2007-09-07,1.139778172569731,-0.033030378463282606,1.0
2007-09-10,1.1379926906866047,-0.0015665169996199602,1.0
2007-09-11,1.166805403544975,0.025318890968435204,1.0
2007-09-12,1.1719248825554933,0.004387603104137439,1.0
2007-09-13,1.1770452435758336,0.00436918875651382,1.0
2007-09-14,1.1769251922389419,-0.00010199381676023744,1.0
2007-09-17,1.157161312148373,-0.016792809110467544,1.0
2007-09-18,1.2175261623713451,0.05216632252498954,1.0
2007-09-19,1.2247886312461984,0.005964938659476893,1.0
2007-09-20,1.2169299237316316,-0.006416378560413993,1.0
2007-09-21,1.2316935921398429,0.012131896932026764,1.0
2007-09-24,1.2450286006384976,0.010826563184020088,1.0
2007-09-25,1.2666984059534498,0.017405066280275827,1.0
2007-09-26,1.2780092019104736,0.008929352009810154,1.0
2007-09-27,1.2947969848592247,0.013135885816514703,1.0
2007-09-28,1.2870579366771842,-0.005977035992929758,1.0
2007-10-01,1.3090845639657056,0.017113936102509886,1.0
2007-10-02,1.3120605631064322,0.0022733436957740327,1.0
2007-10-03,1.291820299710859,-0.015426317934327916,1.0
2007-10-04,1.2977729839999512,0.004607981690970986,1.0
2007-10-05,1.3577801302395318,0.046238554030173074,1.0
2007-10-08,1.3680199702703904,0.007541603977554212,1.0
2007-10-09,1.383497870632289,0.01131408948572532,1.0
2007-10-10,1.3912364288088728,0.005593473138521876,1.0
2007-10-11,1.3507554120122698,-0.029097151252186038,1.0
2007-10-12,1.3898075728971335,0.02891134881827817,1.0
2007-10-15,1.3665915063630165,-0.016704518659170775,1.0
2007-10-16,1.3602804320828934,-0.004618113204083341,1.0
2007-10-17,1.3893315815964946,0.021356735588056175,1.0
2007-10-18,1.3987375303411398,0.0067701251949061625,1.0
2007-10-19,1.3318250312035493,-0.047837780631560745,1.0
2007-10-22,1.3599238061115067,0.021097947740601475,1.0
2007-10-23,1.4070724251585285,0.03467004462686485,1.0
2007-10-24,1.3983802183621137,-0.006177512003645025,1.0
2007-10-25,1.382545496026646,-0.011323617230522998,1.0
2007-10-26,1.3999284396031055,0.012573143977118395,1.0
2007-10-29,1.4136198780709643,0.009780098811150939,1.0
2007-10-30,1.413858608729469,0.00016887896258954704,1.0
2007-10-31,1.4581495159530118,0.03132626342555134,1.0
2007-11-01,1.4144537693571775,-0.029966574838709792,1.0
2007-11-02,1.4294558744206194,0.010606288723215007,1.0
2007-11-05,1.4120726368408858,-0.0121607374461834,1.0
2007-11-06,1.4352894873837336,0.01644168291143222,1.0
2007-11-07,1.3681388455941865,-0.04678543414398606,1.0
2007-11-08,1.270389519057686,-0.07144693453539641,1.0
2007-11-09,1.1981187122499812,-0.056888698878208466,1.0
2007-11-12,1.1352541481901957,-0.0524693950749926,1.0
2007-11-13,1.2271696657613995,0.08096470531971556,1.0
2007-11-14,1.2105013461429923,-0.013582734387477924,1.0
2007-11-15,1.1876410235704402,-0.018885003841913717,1.0
2007-11-16,1.210977141441449,0.019649134214691166,1.0
2007-11-19,1.180140314042539,-0.02546441740609917,1.0
2007-11-20,1.1889512981616581,0.007466047904877815,1.0
2007-11-21,1.1525177264374034,-0.030643451738172844,1.0
2007-11-23,1.1806163053431782,0.024380170700394777,1.0
2007-11-26,1.1489466646700597,-0.026824668209128988,1.0
2007-11-27,1.1844265877744833,0.030880391749613878,1.0
2007-11-28,1.2555059953147658,0.060011661570211317,1.0
2007-11-29,1.2650310153853892,0.0075865986352661174,1.0
2007-11-30,1.2556255566462007,-0.007434962957270419,1.0
2007-12-03,1.2326463587498528,-0.018300995686744148,1.0
2007-12-04,1.2208593754900072,-0.009562339738544257,1.0
2007-12-05,1.2640784447775628,0.03540053027827961,1.0
2007-12-06,1.2922966830158638,0.022323170175776896,1.0
2007-12-07,1.3009880078024565,0.006725487189450652,1.0
2007-12-10,1.3086078866574273,0.00585699392252037,1.0
2007-12-11,1.2521723901917388,-0.04312636125848335,1.0
2007-12-12,1.2689604671437638,0.013407161093413222,1.0
2007-12-13,1.2502675429793602,-0.014730895601876792,1.0
2007-12-14,1.2310985295132262,-0.015331929212890394,1.0
2007-12-17,1.1746639150573595,-0.04584085928376569,1.0
2007-12-18,1.1768063169151466,0.0018238424031971068,1.0
2007-12-19,1.18764102357044,0.009206873297294305,1.0
2007-12-20,1.2367972929746562,0.041389837862316536,1.0
2007-12-21,1.2797045227895676,0.03469220870601508,1.0
2007-12-24,1.2947596464434248,0.011764531097412378,1.0
2007-12-26,1.3079329531413681,0.0101743259717193,1.0
2007-12-27,1.2715496559769708,-0.02781740231944818,1.0
2007-12-28,1.268036806857883,-0.0027626519362224933,1.0
2007-12-31,1.2448264243870637,-0.018304186712318815,1.0
2008-01-02,1.205054837490672,-0.0319495040571417,1.0
2008-01-03,1.2119553883352063,0.005726337615393096,1.0
2008-01-04,1.107069622327316,-0.08654259638382067,1.0
2008-01-07,1.107069622327316,0.0,1.0
2008-01-08,1.107069622327316,0.0,0.0
2008-01-09,1.107069622327316,0.0,0.0
2008-01-10,1.107069622327316,0.0,0.0
2008-01-11,1.107069622327316,0.0,0.0
2008-01-14,1.107069622327316,0.0,0.0
2008-01-15,1.107069622327316,0.0,0.0
2008-01-16,1.107069622327316,0.0,0.0
2008-01-17,1.107069622327316,0.0,0.0
2008-01-18,1.107069622327316,0.0,0.0
2008-01-22,1.107069622327316,0.0,0.0
2008-01-23,1.107069622327316,0.0,0.0
2008-01-24,1.107069622327316,0.0,0.0
2008-01-25,1.107069622327316,0.0,0.0
2008-01-28,1.107069622327316,0.0,0.0
2008-01-29,1.107069622327316,0.0,0.0
2008-01-30,1.107069622327316,0.0,0.0
2008-01-31,1.107069622327316,0.0,0.0
2008-02-01,1.107069622327316,0.0,0.0
2008-02-04,1.107069622327316,0.0,0.0
2008-02-05,1.107069622327316,0.0,0.0
2008-02-06,1.107069622327316,0.0,0.0
2008-02-07,1.107069622327316,0.0,0.0
2008-02-08,1.107069622327316,0.0,0.0
2008-02-11,1.107069622327316,0.0,0.0
2008-02-12,1.107069622327316,0.0,0.0
2008-02-13,1.107069622327316,0.0,0.0
2008-02-14,1.107069622327316,0.0,0.0
2008-02-15,1.107069622327316,0.0,0.0
2008-02-19,1.107069622327316,0.0,0.0
2008-02-20,1.107069622327316,0.0,0.0
2008-02-21,1.107069622327316,0.0,0.0
2008-02-22,1.107069622327316,0.0,0.0
2008-02-25,1.107069622327316,0.0,0.0
2008-02-26,1.107069622327316,0.0,0.0
2008-02-27,1.107069622327316,0.0,0.0
2008-02-28,1.107069622327316,0.0,0.0
2008-02-29,1.107069622327316,0.0,0.0
2008-03-03,1.107069622327316,0.0,0.0
2008-03-04,1.107069622327316,0.0,0.0
2008-03-05,1.107069622327316,0.0,0.0
2008-03-06,1.107069622327316,0.0,0.0
2008-03-07,1.107069622327316,0.0,0.0
2008-03-10,1.107069622327316,0.0,0.0
2008-03-11,1.107069622327316,0.0,0.0
2008-03-12,1.107069622327316,0.0,0.0
2008-03-13,1.107069622327316,0.0,0.0
2008-03-14,1.107069622327316,0.0,0.0
2008-03-17,1.107069622327316,0.0,0.0
2008-03-18,1.107069622327316,0.0,0.0
2008-03-19,1.107069622327316,0.0,0.0
2008-03-20,1.107069622327316,0.0,0.0
2008-03-24,1.107069622327316,0.0,0.0
2008-03-25,1.107069622327316,0.0,0.0
2008-03-26,1.107069622327316,0.0,0.0
2008-03-27,1.107069622327316,0.0,0.0
2008-03-28,1.107069622327316,0.0,0.0
2008-03-31,1.107069622327316,0.0,0.0
2008-04-01,1.107069622327316,0.0,0.0
2008-04-02,1.107069622327316,0.0,0.0
2008-04-03,1.107069622327316,0.0,0.0
2008-04-04,1.107069622327316,0.0,0.0
2008-04-07,1.107069622327316,0.0,0.0
2008-04-08,1.107069622327316,0.0,0.0
2008-04-09,1.107069622327316,0.0,0.0
2008-04-10,1.107069622327316,0.0,0.0
2008-04-11,1.107069622327316,0.0,0.0
2008-04-14,1.107069622327316,0.0,0.0
2008-04-15,1.107069622327316,0.0,0.0
2008-04-16,1.107069622327316,0.0,0.0
2008-04-17,1.107069622327316,0.0,0.0
2008-04-18,1.107069622327316,0.0,0.0
2008-04-21,1.107069622327316,0.0,0.0
2008-04-22,1.107069622327316,0.0,0.0
2008-04-23,1.107069622327316,0.0,0.0
2008-04-24,1.107069622327316,0.0,0.0
2008-04-25,1.107069622327316,0.0,0.0
2008-04-28,1.107069622327316,0.0,0.0
2008-04-29,1.107069622327316,0.0,0.0
2008-04-30,1.107069622327316,0.0,0.0
2008-05-01,1.107069622327316,0.0,0.0
2008-05-02,1.1191825204107768,0.010941405887370248,0.0
2008-05-05,1.1047493323582138,-0.012896187877617593,1.0
2008-05-06,1.1289759337969136,0.021929500864223517,1.0
2008-05-07,1.0850337627604454,-0.038922150349728235,1.0
2008-05-08,1.0850337627604454,0.0,1.0
2008-05-09,1.0843908883597961,-0.000592492531304889,0.0
2008-05-12,1.1249293718910969,0.03738364455700793,1.0
2008-05-13,1.1314932250757725,0.005834902482492188,1.0
2008-05-14,1.1220985129196681,-0.008302932751077963,1.0
2008-05-15,1.16598356233019,0.039109800882218604,1.0
2008-05-16,1.16598356233019,0.0,1.0
2008-05-19,1.154658316946553,-0.00971304034595799,1.0
2008-05-20,1.1336805059529156,-0.018167981545495038,1.0
2008-05-21,1.0870932729787572,-0.04109379382421274,1.0
2008-05-22,1.0870932729787572,0.0,1.0
2008-05-23,1.083482391608424,-0.003321592967307274,0.0
2008-05-27,1.120105736012783,0.033801513239169356,1.0
2008-05-28,1.1331296684695369,0.01162741341108986,1.0
2008-05-29,1.1537627726481916,0.018208952384525245,1.0
2008-05-30,1.1670454814109232,0.011512512864533031,1.0
2008-06-02,1.1408671706756013,-0.02243126866287437,1.0
2008-06-03,1.1269402912329445,-0.012207275133010898,1.0
2008-06-04,1.146154306038841,0.017049718565723904,1.0
2008-06-05,1.1894832707970118,0.037803779586988995,1.0
2008-06-06,1.1106912747012623,-0.06624052479775944,1.0
2008-06-09,1.1084990797822296,-0.00197372120315098,1.0
2008-06-10,1.0940564608741752,-0.013028985924726011,1.0
2008-06-11,1.043892840165479,-0.04585103466105789,1.0
2008-06-12,1.043892840165479,0.0,1.0
2008-06-13,1.043892840165479,0.0,0.0
2008-06-16,1.0589045996439266,0.014380556031084568,0.0
2008-06-17,1.0536931926514184,-0.004921507560039506,1.0
2008-06-18,1.0303691542225024,-0.02213551211261544,1.0
2008-06-19,1.0303691542225024,0.0,1.0
2008-06-20,0.9796953540914696,-0.04918023790150272,0.0
2008-06-23,0.9796953540914696,0.0,1.0
2008-06-24,0.9796953540914696,0.0,0.0
2008-06-25,0.9796953540914696,0.0,0.0
2008-06-26,0.9796953540914696,0.0,0.0
2008-06-27,0.9796953540914696,0.0,0.0
2008-06-30,0.9796953540914696,0.0,0.0
2008-07-01,0.9796953540914696,0.0,0.0
2008-07-02,0.9796953540914696,0.0,0.0
2008-07-03,0.9796953540914696,0.0,0.0
2008-07-07,0.9796953540914696,0.0,0.0
2008-07-08,0.9796953540914696,0.0,0.0
2008-07-09,0.9796953540914696,0.0,0.0
2008-07-10,0.9796953540914696,0.0,0.0
2008-07-11,0.9796953540914696,0.0,0.0
2008-07-14,0.9796953540914696,0.0,0.0
2008-07-15,0.9796953540914696,0.0,0.0
2008-07-16,0.9796953540914696,0.0,0.0
2008-07-17,0.9796953540914696,0.0,0.0
2008-07-18,0.9796953540914696,0.0,0.0
2008-07-21,0.9796953540914696,0.0,0.0
2008-07-22,0.9796953540914696,0.0,0.0
2008-07-23,0.9796953540914696,0.0,0.0
2008-07-24,0.9796953540914696,0.0,0.0
2008-07-25,0.9796953540914696,0.0,0.0
2008-07-28,0.9796953540914696,0.0,0.0
2008-07-29,0.9796953540914696,0.0,0.0
2008-07-30,0.9796953540914696,0.0,0.0
2008-07-31,0.9796953540914696,0.0,0.0
2008-08-01,0.9796953540914696,0.0,0.0
2008-08-04,0.9796953540914696,0.0,0.0
2008-08-05,0.9796953540914696,0.0,0.0
2008-08-06,0.9796953540914696,0.0,0.0
2008-08-07,0.9796953540914696,0.0,0.0
2008-08-08,0.9796953540914696,0.0,0.0
2008-08-11,0.9981246959614809,0.018811298627726902,0.0
2008-08-12,1.0020825114453213,0.003965251536059755,1.0
2008-08-13,0.9972588302701427,-0.004813656680048517,1.0
2008-08-14,1.0211294320679656,0.023936215025899266,1.0
2008-08-15,1.0217479765418693,0.000605745417259218,1.0
2008-08-18,0.9996090095545958,-0.021667737539548093,1.0
2008-08-19,0.974624834559492,-0.024993947389726046,1.0
2008-08-20,0.974624834559492,0.0,1.0
2008-08-21,0.9630562552469828,-0.01186977686417967,0.0
2008-08-22,0.9630562552469828,0.0,1.0
2008-08-25,0.9272441709114542,-0.03718586961085091,0.0
2008-08-26,0.9272441709114542,0.0,1.0
2008-08-27,0.9272441709114542,0.0,0.0
2008-08-28,0.9272441709114542,0.0,0.0
2008-08-29,0.8981742089621944,-0.03135092445033638,0.0
2008-09-02,0.8981742089621944,0.0,1.0
2008-09-03,0.8981742089621944,0.0,0.0
2008-09-04,0.8981742089621944,0.0,0.0
2008-09-05,0.8981742089621944,0.0,0.0
2008-09-08,0.8981742089621944,0.0,0.0
2008-09-09,0.8981742089621944,0.0,0.0
2008-09-10,0.8981742089621944,0.0,0.0
2008-09-11,0.8981742089621944,0.0,0.0
2008-09-12,0.8981742089621944,0.0,0.0
2008-09-15,0.8981742089621944,0.0,0.0
2008-09-16,0.8981742089621944,0.0,0.0
2008-09-17,0.8981742089621944,0.0,0.0
2008-09-18,0.8981742089621944,0.0,0.0
2008-09-19,0.8981742089621944,0.0,0.0
2008-09-22,0.8981742089621944,0.0,0.0
2008-09-23,0.8981742089621944,0.0,0.0
2008-09-24,0.8981742089621944,0.0,0.0
2008-09-25,0.8981742089621944,0.0,0.0
2008-09-26,0.8981742089621944,0.0,0.0
2008-09-29,0.8981742089621944,0.0,0.0
2008-09-30,0.8981742089621944,0.0,0.0
2008-10-01,0.8981742089621944,0.0,0.0
2008-10-02,0.8981742089621944,0.0,0.0
2008-10-03,0.8981742089621944,0.0,0.0
