date,index
2011-01-05,1.278565507805051
2011-01-06,1.2825695328655762
2011-01-07,1.2821133520067765
2011-01-10,1.2864382710168007
2011-01-11,1.2888880089740316
2011-01-12,1.2979827539437716
2011-01-13,1.2983488810164006
2011-01-14,1.3084291306262479
2011-01-18,1.3114476510466655
2011-01-19,1.2971043514401939
2011-01-20,1.2873957283708335
2011-01-21,1.2773942586380485
2011-01-24,1.2954542361094785
2011-01-25,1.2975041627534516
2011-01-26,1.3032256716259494
2011-01-27,1.312168493796119
2011-01-28,1.278627514305147
2011-01-31,1.2850473181088815
2011-02-01,1.3092851227983053
2011-02-02,1.307111458127533
2011-02-03,1.30822647523569
2011-02-04,1.3167468007876888
2011-02-07,1.3229414013826488
2011-02-08,1.3310564161535319
2011-02-09,1.329558361109083
2011-02-10,1.3314731383304523
2011-02-11,1.3398075818688595
2011-02-14,1.3434399803888977
2011-02-15,1.3413675059267078
2011-02-16,1.3503891079739396
2011-02-17,1.3501808156288277
2011-02-18,1.3473087185401222
2011-02-22,1.3081082366767485
2011-02-23,1.2957639936365657
2011-02-24,1.3027301695719669
2011-02-25,1.3213026974477382
2011-02-28,1.3239494538409726
2011-03-01,1.3038282758164612
2011-03-02,1.3103100861202919
2011-03-03,1.33564599705421
2011-03-04,1.3290008525550046
2011-03-07,1.3110422027788535
2011-03-08,1.316380811201756
2011-03-09,1.3080124084493274
2011-03-10,1.2863876759125095
2011-03-11,1.2948179476783377
2011-03-14,1.2900086630367429
2011-03-15,1.272494920210283
2011-03-16,1.2405926446542217
2011-03-17,1.253133906130408
2011-03-18,1.2507856333551526
2011-03-21,1.2742293148859183
2011-03-22,1.2715600106744671
2011-03-23,1.2786218773505929
2011-03-24,1.3020431485498385
2011-03-25,1.3044477908706358
2011-03-28,1.296980475926698
2011-03-29,1.3096174281436093
2011-03-30,1.3158007548294608
2011-03-31,1.31719170773738
2011-04-01,1.3194048310900317
2011-04-04,1.3146857377213037
2011-04-05,1.3109296011744664
2011-04-06,1.313446845099651
2011-04-07,1.3137508281854877
2011-04-08,1.3071620532318242
2011-04-11,1.3034002797304325
2011-04-12,1.2942773499879219
2011-04-13,1.3045997136702059
2011-04-14,1.3015700568273763
2011-04-15,1.299503356806437
2011-04-18,1.2909210247543421
2011-04-19,1.2990471759476374
2011-04-20,1.3277619599333519
2011-04-21,1.3387658451699067
2011-04-25,1.3423811953395859
2011-04-26,1.3493135495476618
2011-04-27,1.3592024176760595
2011-04-28,1.3571243062593157
2011-04-29,1.3538468983894947
2011-05-02,1.353936952175665
2011-05-03,1.3474946005537138
2011-05-04,1.3445155388151755
2011-05-05,1.3375888215616536
2011-05-06,1.342077074767053
2011-05-09,1.3464640002771733
2011-05-10,1.3579409772361901
2011-05-11,1.3476522977945347
2011-05-12,1.3559923782874959
2011-05-13,1.339858314459847
2011-05-16,1.3165497823516852
2011-05-17,1.3197371364353356
2011-05-18,1.3306846521263487
2011-05-19,1.334468973445957
2011-05-20,1.324197204867964
2011-05-23,1.3046842679885187
2011-05-24,1.2972338639082437
2011-05-25,1.3014010856774472
2011-05-26,1.3098369943978296
2011-05-27,1.3155586407570237
2011-05-31,1.336085267049347
2011-06-01,1.3078941698903859
2011-06-02,1.3102706274384124
2011-06-03,1.2909041138906796
2011-06-06,1.2808631854760153
2011-06-07,1.2777546112694271
2011-06-08,1.2687048244494241
2011-06-09,1.270822257061351
2011-06-10,1.2507969072642608
2011-06-13,1.2514670174227267
2011-06-14,1.2672689133917678
2011-06-15,1.2439940655242347
2011-06-16,1.2388806603101068
2011-06-17,1.2349555526133402
2011-06-20,1.241375493903771
2011-06-21,1.2681023577456085
2011-06-22,1.2590525709256057
2011-06-23,1.2699213067395567
2011-06-24,1.2485274143660674
2011-06-27,1.2683388348634914
2011-06-28,1.287209846357242
2011-06-29,1.292097910875899
2011-06-30,1.3093527662529554
2011-07-01,1.3298061121360745
2011-07-05,1.3353362395271227
2011-07-06,1.33948668791936
2011-07-07,1.3588081058306596
2011-07-08,1.3548660872702305
2011-07-11,1.3301496913904869
2011-07-12,1.3198948336761565
2011-07-13,1.3247603503765968
2011-07-14,1.3093471292984014
2011-07-15,1.3271480818337316
2011-07-18,1.320018709189652
2011-07-19,1.3505186204419894
2011-07-20,1.3446788730105503
2011-07-21,1.353936952175665
2011-07-22,1.3681620132231955
2011-07-25,1.365149129757332
2011-07-26,1.3681338284504245
2011-07-27,1.333055472719821
2011-07-28,1.3356516340087643
2011-07-29,1.3306058722492864
2011-08-01,1.325672712094196
2011-08-02,1.2912082344632128
2011-08-03,1.302431685953988
2011-08-04,1.2429747391568022
2011-08-05,1.235755175239856
2011-08-08,1.1602430819787801
2011-08-09,1.2168392055963684
2011-08-10,1.1674513719866182
2011-08-11,1.2203757758889855
2011-08-12,1.228811684609368
2011-08-15,1.2468717995674943
2011-08-16,1.2356933062264563
2011-08-17,1.2285695705369308
2011-08-18,1.167417550259293
2011-08-19,1.1478144221069808
2011-08-22,1.1514805048676477
2011-08-23,1.1990888481653295
2011-08-24,1.2079696638354032
2011-08-25,1.1872289707567172
2011-08-26,1.21750367880028
2011-08-29,1.2524130633809547
2011-08-30,1.260145040215546
2011-08-31,1.2620147218004818
2011-09-01,1.2496480684287787
2011-09-02,1.2208037719750142
2011-09-06,1.2206742595069644
2011-09-07,1.2522948248220132
2011-09-08,1.246967490308219
2011-09-09,1.2184553617130622
2011-09-12,1.2343249011367539
2011-09-13,1.2505096975553902
2011-09-14,1.268626044572362
2011-09-15,1.2876660272160414
2011-09-16,1.2986642754980422
2011-09-19,1.3001678300103485
2011-09-20,1.2929200813206312
2011-09-21,1.271751529642613
2011-09-22,1.2302420961991665
2011-09-23,1.2427833576753529
2011-09-26,1.2582247635263193
2011-09-27,1.2690765884766075
2011-09-28,1.2506561208871028
2011-09-29,1.2376135829156831
2011-09-30,1.204669570660669
2011-10-03,1.1741809333174398
2011-10-04,1.1990550264380042
2011-10-05,1.22921713287718
2011-10-06,1.249051101192821
2011-10-07,1.2404744060952801
2011-10-10,1.283211458251271
2011-10-11,1.2923738466756611
2011-10-12,1.299278016110966
2011-10-13,1.3103719551336914
2011-10-14,1.3357473247494889
2011-10-17,1.3145955464484367
2011-10-18,1.331765984993877
2011-10-19,1.3047011788521814
2011-10-20,1.2987768771024293
2011-10-21,1.3154684494841569
2011-10-24,1.3427753696982896
2011-10-25,1.315434765243528
2011-10-26,1.314826524098462
2011-10-27,1.3514535299778054
2011-10-28,1.3522757004225379
2011-10-31,1.3290684960096548
2011-11-01,1.2943168086698011
2011-11-02,1.3055515340696846
2011-11-03,1.3333652302469083
2011-11-04,1.326951063397728
2011-11-07,1.335240548786398
2011-11-08,1.3515548576730845
2011-11-09,1.303175076521658
2011-11-10,1.30203187464073
2011-11-11,1.3266469428251948
2011-11-14,1.3185038807682372
2011-11-15,1.3325374228476217
2011-11-16,1.308958591894252
2011-11-17,1.2795173282045296
2011-11-18,1.2693017916853822
2011-11-21,1.2451934994640081
2011-11-22,1.2481163291437012
2011-11-23,1.2200772922710066
2011-11-25,1.2112583456143324
2011-11-28,1.252559486712667
2011-11-29,1.2453342858411662
2011-11-30,1.2925315439164817
2011-12-01,1.30041558103734
2011-12-02,1.2963835086907403
2011-12-05,1.3104114138155707
2011-12-06,1.3073366613363075
2011-12-07,1.3068017006004458
2011-12-08,1.2854303560451732
2011-12-09,1.3057541894602422
2011-12-12,1.2908646552088003
2011-12-13,1.2774224434108195
2011-12-14,1.2575208316405284
2011-12-15,1.2539617135296945
2011-12-16,1.2604209760153082
2011-12-19,1.2475193619077434
2011-12-20,1.285064228972544
2011-12-21,1.266531159778652
2011-12-22,1.2765213556023285
2011-12-23,1.2882348096792284
2011-12-27,1.2913602947494793
2011-12-28,1.2766959637068118
2011-12-29,1.2868269459076467
2011-12-30,1.2827497779246135
2012-01-03,1.3076013232269612
2012-01-04,1.3119657009188648
2012-01-05,1.322817525869153
2012-01-06,1.3268665090794152
2012-01-09,1.3237579348728268
2012-01-10,1.3331793482333165
2012-01-11,1.3359219328539722
2012-01-12,1.341406964608587
2012-01-13,1.3357698725677056
2012-01-17,1.3477423515807052
2012-01-18,1.3661684561247642
2012-01-19,1.3750323609311754
2012-01-20,1.3723968784470493
2012-01-23,1.3725094800514366
2012-01-24,1.370673620193826
2012-01-25,1.388525305320144
2012-01-26,1.3823137938615215
2012-01-27,1.3863347297857092
2012-01-30,1.3883339238386945
2012-01-31,1.3898149305327843
2012-02-01,1.4012073531734885
2012-02-02,1.4055154988065468
2012-02-03,1.424290682072876
2012-02-06,1.4238008169734475
2012-02-07,1.4259182495853744
2012-02-08,1.4336107677380867
2012-02-09,1.4438656254524171
2012-02-10,1.4345118555465777
2012-02-13,1.4469967474772223
2012-02-14,1.4502348341518603
2012-02-15,1.4394055570197888
2012-02-16,1.4598364925713876
2012-02-17,1.455303143729555
2012-02-21,1.4586820167813512
2012-02-22,1.4527915367589244
2012-02-23,1.4613231362200314
2012-02-24,1.4665491430385467
2012-02-27,1.4679851915828994
2012-02-28,1.4830211491660539
2012-02-29,1.4771870386891688
2012-03-01,1.4886976998888146
2012-03-02,1.4875939566897658
2012-03-05,1.4725804094381318
2012-03-06,1.4579555370773436
2012-03-07,1.4685990696825197
2012-03-08,1.485116033959764
2012-03-09,1.4905617445191959
2012-03-12,1.4905617445191959
2012-03-13,1.5190455508548855
2012-03-14,1.525228877540737
2012-03-15,1.5288218173788959
2012-03-16,1.5276898894070763
2012-03-19,1.5392230984249387
2012-03-20,1.5416839728045815
2012-03-21,1.541261613673107
2012-03-22,1.5382319568302771
2012-03-23,1.53657070507715
2012-03-26,1.564429496890807
2012-03-27,1.5667384484708797
2012-03-28,1.5604592935576072
2012-03-29,1.5554360796163462
2012-03-30,1.5516179365694127
2012-04-02,1.568033573151378
2012-04-03,1.5671100750113667
2012-04-04,1.545834421196819
2012-04-05,1.5556894675978916
2012-04-09,1.543007419744547
2012-04-10,1.517744789219833
2012-04-11,1.5250711802999162
2012-04-12,1.5431651169853677
2012-04-13,1.5199240908451597
2012-04-16,1.5036548775949068
2012-04-17,1.533771888397649
2012-04-18,1.5295819813235323
2012-04-19,1.5130706540008423
2012-04-20,1.5069999289193778
2012-04-23,1.4943066071569249
2012-04-24,1.485988936995484
2012-04-25,1.5259103990950076
2012-04-26,1.5347010234922143
2012-04-27,1.5437733581304338
2012-04-30,1.5338281204564943
2012-05-01,1.5356527064049965
2012-05-02,1.5400734536424419
2012-05-03,1.5230777606881813
2012-05-04,1.4855327561366842
2012-05-07,1.4862986945225714
2012-05-08,1.480999544781548
2012-05-09,1.4762015340490615
2012-05-10,1.473323800005802
2012-05-11,1.4731773766740897
2012-05-14,1.458704564599568
2012-05-15,1.4533377714038946
2012-05-16,1.4425310420900397
2012-05-17,1.4129602659322678
2012-05-18,1.3957730540098614
2012-05-21,1.4334474335427119
2012-05-22,1.4299390480228658
2012-05-23,1.4343767061239736
2012-05-24,1.4255184382721167
2012-05-25,1.4230968850876566
2012-05-29,1.4410724457274704
2012-05-30,1.4289253586099875
2012-05-31,1.4218692663751125
2012-06-01,1.384679114987136
2012-06-04,1.3955477133143903
2012-06-05,1.4008244527238933
2012-06-06,1.4339487100379449
2012-06-07,1.4278047045472761
2012-06-08,1.4412075951500742
2012-06-11,1.4175385729238374
2012-06-12,1.4338810665832948
2012-06-13,1.423316451341877
2012-06-14,1.4303726810634485
2012-06-15,1.4479766151627753
2012-06-18,1.4599660050394374
2012-06-19,1.4759086873856369
2012-06-20,1.4773165511572186
2012-06-21,1.4399405177556506
2012-06-22,1.4560296234335626
2012-06-25,1.4267516939392153
2012-06-26,1.435930993227268
2012-06-27,1.444766713260908
2012-06-28,1.428502999478513
2012-06-29,1.473030953342377
2012-07-02,1.478273871024555
2012-07-03,1.489992962056009
2012-07-05,1.490910823241466
2012-07-06,1.471099402744042
2012-07-09,1.469984385635885
2012-07-10,1.4560239864790083
2012-07-11,1.4478414657401713
2012-07-12,1.4333742906202038
2012-07-13,1.455714228951921
2012-07-16,1.4512541605192928
2012-07-17,1.4594760024533127
2012-07-18,1.4787469627470171
2012-07-19,1.4956075062786738
2012-07-20,1.47433748941868
2012-07-23,1.458507408676868
2012-07-24,1.4458535455962942
2012-07-25,1.435570503109193
2012-07-26,1.4556467229839674
2012-07-27,1.490663072214475
2012-07-30,1.487898077262299
2012-07-31,1.4881289174256276
2012-08-01,1.4839615581697276
2012-08-02,1.4785498068243172
2012-08-03,1.5069773811011613
2012-08-06,1.517164732847538
2012-08-07,1.5301564007412733
2012-08-08,1.528388184338313
2012-08-09,1.5315362172267806
2012-08-10,1.5334226721886823
2012-08-13,1.536643847999658
2012-08-14,1.5361427089911213
2012-08-15,1.5404676280011456
2012-08-16,1.5588375004863593
2012-08-17,1.5657134851488932
2012-08-20,1.5679829780470866
2012-08-21,1.5611519515342898
2012-08-22,1.5674704276427451
2012-08-23,1.5554191687526835
2012-08-24,1.5644464077544697
2012-08-27,1.5669805625433169
2012-08-28,1.5670593424203791
2012-08-29,1.567797096033495
2012-08-30,1.550756307442801
2012-08-31,1.5611744993525063
2012-09-04,1.561056260793565
2012-09-05,1.558195437613968
2012-09-06,1.5935384552352252
2012-09-07,1.5909480683875326
2012-09-10,1.570246833990726
2012-09-11,1.5682982350420318
2012-09-12,1.5721220150435193
2012-09-13,1.594462090861933
2012-09-14,1.607909939614468
2012-09-17,1.6085913236820422
2012-09-18,1.60912064746335
2012-09-19,1.6128656475877754
2012-09-20,1.6115534745569182
2012-09-21,1.611519652829593
2012-09-24,1.60157455264235
2012-09-25,1.5793584898241284
2012-09-26,1.566462375184421
2012-09-27,1.588971422152764
2012-09-28,1.5763512433128188
2012-10-01,1.573586248360643
2012-10-02,1.5764076128583608
2012-10-03,1.5874171350494697
2012-10-04,1.592913440713193
2012-10-05,1.5835313485478861
2012-10-08,1.5694414369229597
2012-10-09,1.5440998890344872
2012-10-10,1.5365650681225957
2012-10-11,1.5313108765313097
2012-10-12,1.531834563358063
2012-10-15,1.5429455507311474
2012-10-16,1.5646321522813649
2012-10-17,1.563078002664767
2012-10-18,1.545366966428911
2012-10-19,1.508283917177464
2012-10-22,1.5174293947381916
2012-10-23,1.5013571999239423
2012-10-24,1.4954610829469615
2012-10-25,1.4966492429776264
2012-10-26,1.5012502352741093
2012-10-31,1.4911642112230115
2012-11-01,1.5134648283595458
2012-11-02,1.4958721681693274
2012-11-05,1.5052372119842754
2012-11-06,1.5098212934170958
2012-11-07,1.4713246059528164
2012-11-08,1.448731279639554
2012-11-09,1.4552243638524927
2012-11-12,1.4544753363302683
2012-11-13,1.4427000132399688
2012-11-14,1.4258112849355413
2012-11-15,1.4215820566662418
2012-11-16,1.4271007726614853
2012-11-19,1.4618300496698189
2012-11-20,1.461171075933765
2012-11-21,1.4644486212902823
2012-11-23,1.4864733026270545
2012-11-26,1.4932760068803843
2012-11-27,1.4875037654168988
2012-11-28,1.5009348407924679
2012-11-29,1.5092468739993545
2012-11-30,1.5080360286637764
2012-12-03,1.5046347452804598
2012-12-04,1.5024102105320034
2012-12-05,1.4855158452730217
2012-12-06,1.495883442078436
2012-12-07,1.4870082633629162
2012-12-10,1.4909671927870078
2012-12-11,1.5103957128348369
2012-12-12,1.5061721215200914
2012-12-13,1.4945938168657955
2012-12-14,1.4799971292777783
2012-12-17,1.5003660583292808
2012-12-18,1.5235281671057304
2012-12-19,1.5154189267760978
2012-12-20,1.5168606122750048
2012-12-21,1.5005968984926097
2012-12-24,1.4968689467185432
2012-12-26,1.485116033959764
2012-12-27,1.482728302502629
2012-12-28,1.467759988374125
2012-12-31,1.498490739789791
2013-01-02,1.5466622285961054
2013-01-03,1.5386599529163059
2013-01-04,1.534284301315294
2013-01-07,1.5341322410290275
2013-01-08,1.5310349407315476
2013-01-09,1.5360637916273627
2013-01-10,1.5453726033834652
2013-01-11,1.5476702810544294
2013-01-14,1.5405971404691954
2013-01-15,1.5334339460977908
2013-01-16,1.540050905824225
2013-01-17,1.5470451290457008
2013-01-18,1.5448432796021574
2013-01-22,1.5465045313552848
2013-01-23,1.5555035855842998
2013-01-24,1.533743703624878
2013-01-25,1.5411771968414907
2013-01-28,1.5443870987433579
2013-01-29,1.5450347985703032
2013-01-30,1.5422922139496478
2013-01-31,1.5382488676939399
2013-02-01,1.5565116380426238
2013-02-04,1.5293229563874327
2013-02-05,1.551460239328592
2013-02-06,1.5465947226281518
2013-02-07,1.546679139459768
2013-02-08,1.563044180937442
2013-02-11,1.5625259935785463
2013-02-12,1.5557571110525419
2013-02-13,1.562036128479118
2013-02-14,1.5607183184937068
2013-02-15,1.5569114493558818
2013-02-19,1.5671551706478002
2013-02-20,1.5430130566991012
2013-02-21,1.526974683612177
2013-02-22,1.5414869543685779
2013-02-25,1.5210391079533168
2013-02-26,1.5278250388296803
2013-02-27,1.5437282624940005
2013-02-28,1.5422190710271397
2013-03-01,1.547383071345559
2013-03-04,1.554016941935656
2013-03-05,1.576385065040144
2013-03-06,1.5726176545841983
2013-03-07,1.5765202144627481
2013-03-08,1.5791220127062455
2013-03-11,1.583486390398149
2013-03-12,1.5772636050304183
2013-03-13,1.5760640336039484
2013-03-14,1.5809184138819767
2013-03-15,1.5764751188263146
2013-03-18,1.572471231252486
2013-03-19,1.5696385928456598
2013-03-20,1.5801355646324273
2013-03-21,1.5626443696241843
2013-03-22,1.5772636050304183
2013-03-25,1.5708662115582042
2013-03-26,1.5804678699777313
2013-03-27,1.5824276053488375
2013-03-28,1.587332580731157
2013-04-01,1.5751574463275997
2013-04-02,1.5884195505532397
2013-04-03,1.5740142444466718
2013-04-04,1.5739466009920215
2013-04-05,1.5608985635527441
2013-04-08,1.5689965299732684
2013-04-09,1.5794372697011905
2013-04-10,1.6101512477398905
2013-04-11,1.6100724678628284
2013-04-12,1.608613871500259
2013-04-15,1.5753826495363743
2013-04-16,1.5984377936629908
2013-04-17,1.5666595311071212
2013-04-18,1.5441167998981498
2013-04-19,1.5658035389350637
2013-04-22,1.582478337939825
2013-04-23,1.5967259468055721
2013-04-24,1.5960220149197812
2013-04-25,1.604210035126476
2013-04-26,1.5996430020440147
2013-04-29,1.61450998847724
2013-04-30,1.6260488344496566
2013-05-01,1.6181142022245072
2013-05-02,1.6393953555069127
2013-05-03,1.6582326827600344
2013-05-06,1.6642977708869446
2013-05-07,1.6629010435377747
2013-05-08,1.6715510190445197
2013-05-09,1.6675414945161369
2013-05-10,1.6787480351432496
2013-05-13,1.6793506393337614
2013-05-14,1.6872121286364028
2013-05-15,1.6909120331243948
2013-05-16,1.689064899357676
2013-05-17,1.7057451978302949
2013-05-20,1.7012456707157875
2013-05-21,1.7043316971041589
2013-05-22,1.688946523312038
2013-05-23,1.6846216043020137
2013-05-24,1.6843794902295766
2013-05-28,1.6961604502744303
2013-05-29,1.6865194706597202
2013-05-30,1.6960985812610307
2013-05-31,1.6791647573201698
2013-06-03,1.6842499777615267
2013-06-04,1.6746201345692286
2013-06-05,1.6540371387313635
2013-06-06,1.661448221616456
2013-06-07,1.6842950733979603
2013-06-10,1.6840810066115977
2013-06-11,1.6668206517666835
2013-06-12,1.6478425381364035
2013-06-13,1.6685437725332102
2013-06-14,1.6578215975376682
2013-06-17,1.6732517294795262
2013-06-18,1.6872346764546196
2013-06-19,1.6666291327985376
2013-06-20,1.6276764019621552
2013-06-21,1.6206989521176458
2013-06-24,1.6039510101903764
2013-06-25,1.6142566004956946
2013-06-26,1.629658685151478
2013-06-27,1.6369739398091492
2013-06-28,1.6385282269124435
2013-07-01,1.6485240596906743
2013-07-02,1.649807910462064
2013-07-03,1.656441781052161
2013-07-05,1.6687240175922478
2013-07-08,1.6703627215271581
2013-07-09,1.6806064428190768
2013-07-10,1.6898081524386497
2013-07-11,1.722921135843593
2013-07-12,1.733964479762027
2013-07-15,1.734403749757164
2013-07-16,1.733063391953536
2013-07-17,1.737461591372765
2013-07-18,1.7332605478762362
2013-07-19,1.714738615104756
2013-07-22,1.7205390413410122
2013-07-23,1.7071192398745516
2013-07-24,1.7126155455382748
2013-07-25,1.7241656654197999
2013-07-26,1.7323650970222995
2013-07-29,1.7282653812210496
2013-07-30,1.7374897761455357
2013-07-31,1.7402265863249406
2013-08-01,1.7605618311358147
2013-08-02,1.7702591802960665
2013-08-05,1.770073298282475
2013-08-06,1.758252879555742
2013-08-07,1.7562762333209734
2013-08-08,1.7627185849429245
2013-08-09,1.7562087273530196
2013-08-12,1.7603534013040063
2013-08-13,1.7688738643427016
2013-08-14,1.7623356844933291
2013-08-15,1.7323650970222995
2013-08-16,1.7310585609459965
2013-08-19,1.7287215620798493
2013-08-20,1.7357101483467705
