date,equity,daily_return,position
2010-02-11,1.0,,0.0
2010-02-12,1.0,0.0,0.0
2010-02-16,1.0,0.0,0.0
2010-02-17,1.0,0.0,0.0
2010-02-18,1.0,0.0,0.0
2010-02-19,1.0,0.0,0.0
2010-02-22,1.0,0.0,0.0
2010-02-23,1.0,0.0,0.0
2010-02-24,1.0302401147404432,0.03024011474044319,0.0
2010-02-25,1.0296530614806463,-0.000569821783676927,1.0
2010-02-26,1.0296530614806463,0.0,1.0
2010-03-01,1.0296530614806463,0.0,0.0
2010-03-02,1.0296530614806463,0.0,0.0
2010-03-03,1.0296530614806463,0.0,0.0
2010-03-04,1.0296530614806463,0.0,0.0
2010-03-05,1.0296530614806463,0.0,0.0
2010-03-08,1.0296530614806463,0.0,0.0
2010-03-09,1.0296530614806463,0.0,0.0
2010-03-10,1.0296530614806463,0.0,0.0
2010-03-11,1.0296530614806463,0.0,0.0
2010-03-12,1.0296530614806463,0.0,0.0
2010-03-15,1.0296530614806463,0.0,0.0
2010-03-16,1.0296530614806463,0.0,0.0
2010-03-17,1.0296530614806463,0.0,0.0
2010-03-18,1.0296530614806463,0.0,0.0
2010-03-19,1.0296530614806463,0.0,0.0
2010-03-22,1.0296530614806463,0.0,0.0
2010-03-23,1.0296530614806463,0.0,0.0
2010-03-24,1.0296530614806463,0.0,0.0
2010-03-25,1.0296530614806463,0.0,0.0
2010-03-26,1.0296530614806463,0.0,0.0
2010-03-29,1.0296530614806463,0.0,0.0
2010-03-30,1.0296530614806463,0.0,0.0
2010-03-31,1.0296530614806463,0.0,0.0
2010-04-01,1.0296530614806463,0.0,0.0
2010-04-05,1.0296530614806463,0.0,0.0
2010-04-06,1.0296530614806463,0.0,0.0
2010-04-07,1.0296530614806463,0.0,0.0
2010-04-08,1.0296530614806463,0.0,0.0
2010-04-09,1.0296530614806463,0.0,0.0
2010-04-12,1.0296530614806463,0.0,0.0
2010-04-13,1.0296530614806463,0.0,0.0
2010-04-14,1.0296530614806463,0.0,0.0
2010-04-15,1.0296530614806463,0.0,0.0
2010-04-16,1.0296530614806463,0.0,0.0
2010-04-19,1.0296530614806463,0.0,0.0
2010-04-20,1.0296530614806463,0.0,0.0
2010-04-21,1.0296530614806463,0.0,0.0
2010-04-22,1.0296530614806463,0.0,0.0
2010-04-23,1.0296530614806463,0.0,0.0
2010-04-26,1.0296530614806463,0.0,0.0
2010-04-27,1.0296530614806463,0.0,0.0
2010-04-28,1.032074697946792,0.0023518955624368676,0.0
2010-04-29,1.0847530833771648,0.0510412526682138,1.0
2010-04-30,1.0847530833771648,0.0,1.0
2010-05-03,1.0847530833771648,0.0,0.0
2010-05-04,1.0847530833771648,0.0,0.0
2010-05-05,1.0847530833771648,0.0,0.0
2010-05-06,1.0847530833771648,0.0,0.0
2010-05-07,1.0058126208881242,-0.0727727477328528,0.0
2010-05-10,1.1558320117423087,0.14915242435685339,1.0
2010-05-11,1.1558320117423087,0.0,1.0
2010-05-12,1.1558320117423087,0.0,0.0
2010-05-13,1.1558320117423087,0.0,0.0
2010-05-14,1.1558320117423087,0.0,0.0
2010-05-17,1.1558320117423087,0.0,0.0
2010-05-18,1.1558320117423087,0.0,0.0
2010-05-19,1.1558320117423087,0.0,0.0
2010-05-20,1.1558320117423087,0.0,0.0
2010-05-21,1.1647848062135915,0.007745757497914729,0.0
2010-05-24,1.174414917040633,0.0082677167281624,1.0
2010-05-25,1.166139113096435,-0.007046746276905269,1.0
2010-05-26,1.1300621404706126,-0.0309371088068795,1.0
2010-05-27,1.2524020915829845,0.10825949010328206,1.0
2010-05-28,1.2524020915829845,0.0,1.0
2010-06-01,1.2524020915829845,0.0,0.0
2010-06-02,1.2524020915829845,0.0,0.0
2010-06-03,1.2524020915829845,0.0,0.0
2010-06-04,1.2524020915829845,0.0,0.0
2010-06-07,1.2524020915829845,0.0,0.0
2010-06-08,1.2524020915829845,0.0,0.0
2010-06-09,1.2524020915829845,0.0,0.0
2010-06-10,1.3563155751320664,0.0829713430274932,0.0
2010-06-11,1.3563155751320664,0.0,1.0
2010-06-14,1.3563155751320664,0.0,0.0
2010-06-15,1.3563155751320664,0.0,0.0
2010-06-16,1.3563155751320664,0.0,0.0
2010-06-17,1.3563155751320664,0.0,0.0
2010-06-18,1.3563155751320664,0.0,0.0
2010-06-21,1.3563155751320664,0.0,0.0
2010-06-22,1.3563155751320664,0.0,0.0
2010-06-23,1.3563155751320664,0.0,0.0
2010-06-24,1.290551814549502,-0.04848706435901595,0.0
2010-06-25,1.2896763183920992,-0.0006783890019236294,1.0
2010-06-28,1.278127229482641,-0.008955029060204067,1.0
2010-06-29,1.1354995580391432,-0.11159113752801464,1.0
2010-06-30,1.0793824924601017,-0.049420596583893195,1.0
2010-07-01,1.068860301299176,-0.009748343367089185,1.0
2010-07-02,1.0630127768890705,-0.005470803249964407,1.0
2010-07-06,1.0685685570157468,0.005226447176801985,1.0
2010-07-07,1.1695457823929927,0.09449765737001536,1.0
2010-07-08,1.1695457823929927,0.0,1.0
2010-07-09,1.1695457823929927,0.0,0.0
2010-07-12,1.1695457823929927,0.0,0.0
2010-07-13,1.1695457823929927,0.0,0.0
2010-07-14,1.1695457823929927,0.0,0.0
2010-07-15,1.1695457823929927,0.0,0.0
2010-07-16,1.1695457823929927,0.0,0.0
2010-07-19,1.1695457823929927,0.0,0.0
2010-07-20,1.1695457823929927,0.0,0.0
2010-07-21,1.1695457823929927,0.0,0.0
2010-07-22,1.1695457823929927,0.0,0.0
2010-07-23,1.1695457823929927,0.0,0.0
2010-07-26,1.1695457823929927,0.0,0.0
2010-07-27,1.1695457823929927,0.0,0.0
2010-07-28,1.1695457823929927,0.0,0.0
2010-07-29,1.1695457823929927,0.0,0.0
2010-07-30,1.1695457823929927,0.0,0.0
2010-08-02,1.1695457823929927,0.0,0.0
2010-08-03,1.1695457823929927,0.0,0.0
2010-08-04,1.1695457823929927,0.0,0.0
2010-08-05,1.1695457823929927,0.0,0.0
2010-08-06,1.1695457823929927,0.0,0.0
2010-08-09,1.1695457823929927,0.0,0.0
2010-08-10,1.1695457823929927,0.0,0.0
2010-08-11,1.1695457823929927,0.0,0.0
2010-08-12,1.136581780048752,-0.02818530308133249,0.0
2010-08-13,1.113938879107608,-0.019921928486459572,1.0
2010-08-16,1.1202361334191118,0.005653141684531793,1.0
2010-08-17,1.1628467468890418,0.03803717109166671,1.0
2010-08-18,1.1628467468890418,0.0,1.0
2010-08-19,1.1628467468890418,0.0,0.0
2010-08-20,1.1628467468890418,0.0,0.0
2010-08-23,1.1628467468890418,0.0,0.0
2010-08-24,1.1628467468890418,0.0,0.0
2010-08-25,1.1977116235894711,0.029982348743463616,0.0
2010-08-26,1.1586218685775413,-0.032637034025586265,1.0
2010-08-27,1.1969523220165497,0.03308279817475501,1.0
2010-08-30,1.1969523220165497,0.0,1.0
2010-08-31,1.1969523220165497,0.0,0.0
2010-09-01,1.1969523220165497,0.0,0.0
2010-09-02,1.1969523220165497,0.0,0.0
2010-09-03,1.1969523220165497,0.0,0.0
2010-09-07,1.1969523220165497,0.0,0.0
2010-09-08,1.1969523220165497,0.0,0.0
2010-09-09,1.1969523220165497,0.0,0.0
2010-09-10,1.1969523220165497,0.0,0.0
2010-09-13,1.1969523220165497,0.0,0.0
2010-09-14,1.1969523220165497,0.0,0.0
2010-09-15,1.1969523220165497,0.0,0.0
2010-09-16,1.1969523220165497,0.0,0.0
2010-09-17,1.1969523220165497,0.0,0.0
2010-09-20,1.1969523220165497,0.0,0.0
2010-09-21,1.1969523220165497,0.0,0.0
2010-09-22,1.1969523220165497,0.0,0.0
2010-09-23,1.1969523220165497,0.0,0.0
2010-09-24,1.1969523220165497,0.0,0.0
2010-09-27,1.1969523220165497,0.0,0.0
2010-09-28,1.1969523220165497,0.0,0.0
2010-09-29,1.1969523220165497,0.0,0.0
2010-09-30,1.1969523220165497,0.0,0.0
2010-10-01,1.1969523220165497,0.0,0.0
2010-10-04,1.1969523220165497,0.0,0.0
2010-10-05,1.2860598294533212,0.07444532735159304,0.0
2010-10-06,1.2860598294533212,0.0,1.0
2010-10-07,1.2860598294533212,0.0,0.0
