date,equity,daily_return,position
2006-06-21,1.0,,0.0
2006-06-22,1.0,0.0,0.0
2006-06-23,0.9970235399916741,-0.002976460008325854,0.0
2006-06-26,1.0007086010929898,0.00369606228288899,1.0
2006-06-27,0.963288152559927,-0.03739395113841493,1.0
2006-06-28,0.9750529929016905,0.012213209838093153,1.0
2006-06-29,1.0340182564164486,0.06047390648920703,1.0
2006-06-30,1.0340182564164486,0.0,1.0
2006-07-03,1.0340182564164486,0.0,0.0
2006-07-05,1.0340182564164486,0.0,0.0
2006-07-06,1.0340182564164486,0.0,0.0
2006-07-07,1.0340182564164486,0.0,0.0
2006-07-10,1.016903530531226,-0.016551667032008166,0.0
2006-07-11,1.0335636053384805,0.01638314186848322,1.0
2006-07-12,0.992669964351325,-0.039565674309674614,1.0
2006-07-13,0.9610140367994396,-0.031889680043428514,1.0
2006-07-14,0.9413247911093551,-0.02048798970268695,1.0
2006-07-17,0.9458681160128691,0.00482652209569423,1.0
2006-07-18,0.9511694139543972,0.005604690391589395,1.0
2006-07-19,0.9717682272900985,0.021656303318315917,1.0
2006-07-20,0.9717682272900985,0.0,1.0
2006-07-21,0.9717682272900985,0.0,0.0
2006-07-24,0.9717682272900985,0.0,0.0
2006-07-25,0.9717682272900985,0.0,0.0
2006-07-26,0.9717682272900985,0.0,0.0
2006-07-27,0.9717682272900985,0.0,0.0
2006-07-28,0.9717682272900985,0.0,0.0
2006-07-31,0.9717682272900985,0.0,0.0
2006-08-01,0.9717682272900985,0.0,0.0
2006-08-02,0.9717682272900985,0.0,0.0
2006-08-03,0.9717682272900985,0.0,0.0
2006-08-04,0.9717682272900985,0.0,0.0
2006-08-07,0.9717682272900985,0.0,0.0
2006-08-08,0.9717682272900985,0.0,0.0
2006-08-09,0.9717682272900985,0.0,0.0
2006-08-10,0.9717682272900985,0.0,0.0
2006-08-11,0.9717682272900985,0.0,0.0
2006-08-14,0.9717682272900985,0.0,0.0
2006-08-15,0.9717682272900985,0.0,0.0
2006-08-16,0.9717682272900985,0.0,0.0
2006-08-17,0.9717682272900985,0.0,0.0
2006-08-18,0.9717682272900985,0.0,0.0
2006-08-21,0.9717682272900985,0.0,0.0
2006-08-22,0.9717682272900985,0.0,0.0
2006-08-23,0.9717682272900985,0.0,0.0
2006-08-24,0.9717682272900985,0.0,0.0
2006-08-25,0.9717682272900985,0.0,0.0
2006-08-28,0.9717682272900985,0.0,0.0
2006-08-29,0.9717682272900985,0.0,0.0
2006-08-30,0.9717682272900985,0.0,0.0
2006-08-31,0.9717682272900985,0.0,0.0
2006-09-01,0.9717682272900985,0.0,0.0
2006-09-05,0.9717682272900985,0.0,0.0
2006-09-06,0.9717682272900985,0.0,0.0
2006-09-07,0.9717682272900985,0.0,0.0
2006-09-08,0.9717682272900985,0.0,0.0
2006-09-11,0.9717682272900985,0.0,0.0
2006-09-12,0.9717682272900985,0.0,0.0
2006-09-13,0.9717682272900985,0.0,0.0
2006-09-14,0.9717682272900985,0.0,0.0
2006-09-15,0.9717682272900985,0.0,0.0
2006-09-18,0.9717682272900985,0.0,0.0
2006-09-19,0.9717682272900985,0.0,0.0
2006-09-20,0.9717682272900985,0.0,0.0
2006-09-21,0.9717682272900985,0.0,0.0
2006-09-22,0.9717682272900985,0.0,0.0
2006-09-25,0.9717682272900985,0.0,0.0
2006-09-26,0.9717682272900985,0.0,0.0
2006-09-27,0.9717682272900985,0.0,0.0
2006-09-28,0.9717682272900985,0.0,0.0
2006-09-29,0.9717682272900985,0.0,0.0
2006-10-02,0.9717682272900985,0.0,0.0
2006-10-03,0.9717682272900985,0.0,0.0
2006-10-04,0.9717682272900985,0.0,0.0
2006-10-05,0.9717682272900985,0.0,0.0
2006-10-06,0.9717682272900985,0.0,0.0
2006-10-09,0.9717682272900985,0.0,0.0
2006-10-10,0.9717682272900985,0.0,0.0
2006-10-11,0.9717682272900985,0.0,0.0
2006-10-12,0.9717682272900985,0.0,0.0
2006-10-13,0.9717682272900985,0.0,0.0
2006-10-16,0.9717682272900985,0.0,0.0
2006-10-17,0.9717682272900985,0.0,0.0
2006-10-18,0.9717682272900985,0.0,0.0
2006-10-19,0.9717682272900985,0.0,0.0
2006-10-20,0.9717682272900985,0.0,0.0
2006-10-23,0.9717682272900985,0.0,0.0
2006-10-24,0.9717682272900985,0.0,0.0
2006-10-25,0.9717682272900985,0.0,0.0
2006-10-26,0.9717682272900985,0.0,0.0
2006-10-27,0.9717682272900985,0.0,0.0
2006-10-30,0.9717682272900985,0.0,0.0
